ID;Active (0/1);Name *;Categories (x,y,z...);Cost price;Description;Image URLs (x,y,z...)
422;1;Barbie, Cutie Reveal, Zimowa kraina, lalka niedźwiadek polarny, 1 szt.;Lalki/Lalki celebrytki;129.99;Rozpakowywanie lalek Barbie Cutie Reveal z serii Zimowa Kraina to świetna zabawa dzięki 10 niespodziankom, w tym lalce Barbie z punktami zgięcia! Odkrywaj miękkie zimowe zwierzątka i ubranka, niespodzianki oraz transformacje ze zmianą koloru. W opakowaniu znajdziesz lalkę Barbie w kostiumie mięciutkiego zwierzątka. Do wyboru masz jelonka, sowę śnieżną, pieska husky i niedźwiadka polarnego. Odkryj wygląd lalki! Zdejmij kostium, aby odkryć lalkę Barbie z punktami zgięcia, długimi kolorowymi włosami i lśniącymi detalami. Otwórz 4 torebki-niespodzianki, aby znaleźć ubranko i akcesoria:  uroczą spódniczkę, parę zimowych bucików, gąbkę-grzebień, opaskę na głowę inspirowaną zwierzątkiem i specjalnie dobrane minizwierzątko! Przebieraj lalkę Barbie i dobieraj akcesoria - po przekręceniu na drugą stronę góra kostiumu staje się kurtką z niezwykle miękkiego materiału z uroczym nadrukiem np. w kropki lub gwiazdki. Dodatkowo głowa kostiumu zmienia się w legowisko dla minizwierzątka! Lalka nie stoi samodzielnie. Kolory i elementy dekoracyjne mogą się różnić.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/barbie-cutie-reveal-zimowa-kraina-lalka-niedzwiadek-polarny-1-szt-7276352.jpg
423;1;Mega Creative, Nella, butelka z mlekiem dla lalek;Lalki/Akcesoria dla lalek;15.49;Kiedy Lalka Nella płacze trzeba sprawdzić czy nie jest głodna. W tym celu należy sięgnąć po butelkę z mlekiem Mega Creative. Butelka posiada płyn, przypominający mleko, który po przewróceniu w dół, kumuluje się w zakrętce, symulując wypicie mleka przez lalkę, natomiast przechylając butelkę w górę, wypełnia ścianki butelki, imitując pełną butelkę mleka. Butelka posiada odkręcaną nakrętkę. Wykonana z plastiku. Produkt przeznaczony dla dzieci w wieku:  3+. Uwaga! Produkt wysyłany losowo.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-nella-butelka-z-mlekiem-dla-lalek-6866093.jpg
424;1;Polly Pocket, Park Rozrywki, plecak rozkładany, zestaw z figurkami;Lalki/Mini lalki i zwierzaki;149.99;"Kompaktowy zestaw do zabawy Park Rozrywki w formie plecaka przypadnie do gustu wielu fanom Polly Pocket.  Plecak ma kształt serca, jest w kolorze fioletowym z piękną kokardką.  Otwórz zestaw i sprawdź jak bawią się Polly i Lila.  W Parku Rozrywki masz sporo atrakcji do spróbowania.  Możesz jeździć na karuzeli z konikami czy bujać się w łódeczce.  Naciśnij fontannę i zobacz jak kręcą się filiżanki, samochodzki i statek UFO.  Zestaw po bokach ma rozsuwane dwie dodatkowe przestrzenie. Po jednej stronie możecie grać w mini golfa, a po drugiej usiąść w części restauracyjnej i zebrać siły na kolejne atrakcje. Plecak ma regulowane ramiączka (które można dowolnie zdejmować) oraz uchwyt do przenoszenia, co sprawi, że zawsze możesz mieć swój Park Rozrywki zawsze ze sobą. W zestawie:   plecak - Park Rozrywki;  dwie figurki - Polly i Lila,  budka z lodami. Dla dzieci od 3 lat.  ";https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/polly-pocket-park-rozrywki-plecak-rozkladany-zestaw-z-figurkami-6730217.jpg
425;1;Adar, lalka bobas, interaktywna, 45 cm;Lalki/Interaktywne;81.49; Lalka bobas 45 cm, ze smoczkiem.  Mówi i śpiewa po polsku.  Po naciśnięciu brzuszka lala wydaje dźwięki.  Wykonana z miękkiego materiału.  Lalkę możemy przebierać.  Baterie:  3x LR44-1,5V (dołączono).  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/adar-lalka-bobas-interaktywna-45-cm-7109387.jpg
426;1;Lisciani, Barbie, Dream Summer, domek dla lalek;Lalki/Domki dla lalek;255.0;<b>Domek dla lalek Dream summer Barbie</b>  Letnia Villa Barbie to wspaniały tekturowy domek na licencji Barbie. W zestawie znajduje się dwupoziomowa konstrukcja zawierająca wszystko co niezbędne do urządzenia letniej rezydencji. Nie zabraknie tam także miejsca na grilla czy basenu! Podczas składania, dzieci mogą samodzielnie ułożyć mebelki. Zabawa rozwija kreatywność, koordynację oko-ręka oraz uwagę. Dodatkowe informacje:  Nr katalogowy:  304-76932 Marka:  Barbie Rodzaj:  Domki Wymagania wiekowe:  od 4 lat Płeć:  Dziewczynki Kolor:  Wielokolorowy Pozostałe parametry:  Wymiary opakowania:  70 x 8 x 50 cm  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/lisciani-barbie-dream-summer-domek-dla-lalek-6791952.jpg
427;1;Dream Home, Zielone Jabuszko, domek z figurkami i akcesoriami;Lalki/Domki dla lalek;105.99;Uroczy domek w kształcie zielonego jabłuszka.  Składany domek z otwieranymi drzwiami z rączką, po skończonej zabawie domek można złożyć i zapiąć z pomocą haczyka.  Dużo miejsca do zabawy!  Z efektami świetlnymi i dźwiękowymi.  W zestawie:    3 figurki rodziny,   kominek,   toaletka,   stolik,   fotele,   kanapa,   stolik z lampą,   stół.     Baterie:  3 x L1154.  Wymiary opakowania: 33,5x14,5x62 cm.  Wiek:  3+.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/dream-home-zielone-jabuszko-domek-z-figurkami-i-akcesoriami-6867147.jpg
428;1;Mega Creative, Kuchnia z akcesoriami, meble dla lalek;Lalki/Meble dla lalek;72.99;Zalety produktu:  zestaw mebelków idealnych do domku dla lalek. Oprócz świetnej zabawy, to praktyka i przygotowanie w byciu dorosłym. Interaktywna zabawa rodzic - dziecko, spędź czas i pobaw się ze swoim dzieckiem w Dom. Zawartość zestawu:  kuchenka akcesoria, zlew akcesoria, szafka akcesoria, pralka akcesoria,lodówka,piekarnik,mikrofalówka,2 x kpl garnek patelnia, 2 x dzbanek na herbatę,1 x garnek do gotowania ryżu. Mebelki posiadają ruchome elementy jak np. otwierane drzwiczki szafek, piekarnika, pralki. Wymiary produktu (cm):  39 x 20 x 5. Wymiary opakowania dł. x wys. cm:  46 x 26 x 7. Waga produktu bez opakowania (kg):  0,48 kg. Waga produktu w opakowaniu (kg):  0,68kg. Nie wymaga zasilania bateriami. Zabawka przeznaczona dla dzieci w wieku:  3+.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-kuchnia-z-akcesoriami-meble-dla-lalek-7339488.jpg
429;1;Barbie, Kabriolet, zestaw bez lalek;Lalki/Akcesoria dla lalek;107.99;Ruszaj w świat wyobraźni w różowym kabriolecie Barbie i odkryj własną przygodę. Daj się ponieść wyobraźni, gdziekolwiek chcesz, w sportowym kabriolecie Barbie!  Posadź 2 lalki Barbie na siedzeniach i zapnij pasy, a potem wyruszaj w trasę dzięki obracającym się kółkom z oponami z realistycznie wyglądającym bieżnikiem. Pojazd wyróżnia się sportową linią, różową karoserią, czarnym wnętrzem i realistycznymi detalami, takimi jak pasy bezpieczeństwa, lusterko wsteczne i czarna maskownica. Kultowy styl Barbie jest widoczny w każdym szczególe, od spersonalizowanej tablicy rejestracyjnej po symbol na masce.  Lalki sprzedawane oddzielnie. Kolory i zdobienia mogą się różnić. Wiek dziecka:  od 3 lat.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/barbie-kabriolet-zestaw-bez-lalek-7125343.jpg
430;1;Artyk, Natalia, lalka chodząca, 40 cm;Lalki/Interaktywne;149.99;Lalka Natalia chodząca Po klaśnięciu dwa razy w dłonie lalka chodzi, śpiewa, mówi po polsku Ma zamykające się oczy  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/artyk-natalia-lalka-chodzaca-40-cm-6742603.jpg
431;1;Rainbow High, Fashion Doll, Delilah Fields, lalka modowa;Lalki/Lalki celebrytki;139.99;Legenda głosi, że na końcu tęczy znajduje się garnek złota. Ale prawda jest taka, że to coś jeszcze bardziej niesamowitego. Tylko nieliczni, którzy znają się na modzie, mogą podążać za tęczą do Rainbow High, kolorowej szkoły mody, w której każdy uczy się pokazywać swoje prawdziwe kolory. W zestawie:  lalka Delilah Fields z długimi włosami do czesania akcesoria do włosów i grzebień dodatkowa odzież dla lalek (2 komplety) + wieszaki akcesoria modowe (kolczyki, torebka, buty...) stojak na lalkę Lalka zgina się w przegubach. Rozmiar:  30,48x 8,13x30,48 cm Zbierz kolekcję pięknych lalek z Rainbow High!  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/rainbow-high-fashion-doll-delilah-fields-lalka-modowa-7208077.png
432;1;Rainbow High, Core Fashion Doll, Lila Tamamoto, lalka modowa;Lalki/Lalki celebrytki;139.99;Przedstawiamy Rainbow High CORE Fashion Doll! Tęcza to nieograniczone możliwości kolorystyczne! Wśród nowych uczniów jest 5 fantastycznych dziewczyn i 1 łamacz serc. Wszystkie lalki mają unikalny styl, który widać w dwóch różnych<br>strojach i wielu modnych akcesoriach! A kiedy ustawi się je razem, tworzą oszałamiającą tęczę. Zbierz je wszystkie, żeby zobaczyć te niesamowite kolory tęczy! Cechy produktów:  6 nowych lalek w odcieniach tęczy Lalki zginają się w przegubach Długie włosy do czesania plus akcesoria do włosów i grzebień Dodatkowa odzież dla lalek (2 komplety) + wieszaki Akcesoria modowe (kolczyki, torebka, buty…) Stojak na lalkę Dostępne w 6 nowych kolorach Rada:  Podczas pierwszego rozpakowywania lalki dokładnie umyj jej włosy, aby usunąć żel do stylizacji i pozwól włosom całkowicie wyschnąć. Następnie jej włosy są gotowe do wyszczotkowania. Zbierz kolekcję pięknych lalek z Rainbow High! Wysokość lalki:  ok. 28 cm.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/rainbow-high-core-fashion-doll-lila-tamamoto-lalka-modowa-7232599.png
433;1;Mega Creative, lalka, 22 cm;Lalki/Interaktywne;27.49;Lalka posiada efekty dźwiękowe- po naciśnięciu pleców lalki śpiewa piosenkę Ubrane w piękną suknię, lalka występuje w czterech różnych sukienkach. Każda dziewczynka uwielbia bawić się lalkami. Zabawa Lalką MEGA CREATIVE to czysta przyjemność Zawartość zestawu:  lalka w sukience z koroną na głowie. Zabawka wykonana z plastiku oraz sztucznego włosia. Wielkość:  23 cm. Wymaga zasilania bateriami 3 x AG3- załączone do zestawu. Zabawka przeznaczona dla dzieci w wieku:  3+ Uwaga! Produkt wysyłany losowo.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-lalka-22-cm-6972008.jpg
434;1;Anek dla Dzieci, ubranka dla lalek;Lalki/Akcesoria dla lalek;24.49;Mając taki zestaw mała opiekunka będzie przebierać swoje lale z przyjemnością. Starannie uszyte ubranko długo posłuży małej opiekunce i jej podopiecznym. Różne struktury materiałów zapewnią zróżnicowane doznania podczas zabawy. Ubranko dla lalki idealnie sprawdzi się w garderobie dla małej opiekunki. Dziewczynki lubią bawić się pięknymi lalkami, jednak aby zabawa była w pełni udana potrzeba kolorowych ciuchów aby móc jeszcze bardziej upiększać swoje lale. Specyfikacja spełnia standardy bezpieczeństwa CE wymiary pudełka:  25 x 33 x 3 cm zabawka przeznaczona dla dzieci od 3 roku życia Uwaga! Produkt wysyłany losowo!  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/anek-dla-dzieci-ubranka-dla-lalek-6798071.jpg
435;1;Goki, białe łóżeczko bez pościeli;Lalki/Meble dla lalek;138.99;Białe łóżeczko bez pościeli. Wymiary:  54 x 29 x 25 cm  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/goki-biale-lozeczko-bez-poscieli-5963380.jpg
436;1;Rainbow High, Junior High, Skyler Bradshaw, lalka modowa;Lalki/Lalki celebrytki;99.99;Legenda głosi, że na końcu tęczy znajduje się garnek złota. Ale prawda jest taka, że to coś jeszcze bardziej niesamowitego. Tylko nieliczni, którzy znają się na modzie, mogą podążać za tęczą do Rainbow High, kolorowej szkoły mody, w której każdy uczy się pokazywać swoje prawdziwe kolory. Poznaj młodsze wersje swoich sześciu ulubionych oryginalnych lalek Rainbow High Fashion! Ruby, Poppy, Sunny, Jade, Skyler i Violet. Każda z nich ma swoją własną historię o tym, jak odnalazły swoją twórczą pasję, zanim stały się uczennicami Rainbow High. Każda jest tak samo piękna, stylowa i kolorowa. Rainbow High Junior High to urocze laleczki, które mają piękne, młode rysy twarzy. Ich kolorowe i długie włosy nadają każdej z nich unikatowego charakteru, ale także są idealne do układania fantazyjnych fryzur. W zestawie znajdziesz akcesoria do włosów oraz grzebień. Dzięki kilku punktom artykulacji mogą z łatwością zmieniać pozy i dostosowywać się do Twojej wizji. Bardzo łatwo można je przebrać więc możesz dopasować każdą laleczkę do Twojej stylizacji. Laleczki Junior High nie mogą obejść się bez plecaka, który pomieści wszystkie potrzebne w szkole modowej artykuły. Rada:  Podczas pierwszego rozpakowywania lalki dokładnie umyj jej włosy, aby usunąć żel do stylizacji i pozwól włosom całkowicie wyschnąć. Następnie jej włosy są gotowe do wyszczotkowania. Zbierz kolekcję pięknych lalek z Rainbow High Junior High:  Ruby Anderson, Poppy Rowan, Sunny Madison, Jade Hunter, Skyler Bradshaw, Violet Willow (sprzedawane oddzielnie)! Wysokość lalki:  ok. 22 cm.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/rainbow-high-junior-high-skyler-bradshaw-lalka-modowa-7128295.jpg
437;1;Mega Creative, zestaw mebelków dla lalek do łazienki;Lalki/Meble dla lalek;25.49;Zestaw mebelków łazienkowych idealnych do domku dla lalek, rozwija kreatywność dziecka, mebelki posiadają ruchome elementy:  toaleta podnoszoną muszlę. Niezbędny zestaw mebli Mega Creative do domku dla lalek. Oprócz świetnej zabawy, pomogą rozwinąć umysł dziecka. Zawartość zestawu:  ścianka z umywalką szafka toaleta stojak z prysznicem kosz na paranie parawan wanna akcesoria łazienkowe Wymiary/waga/baterie:  wymiary produktu cm: wanna-9x4x5, parawan-8x9x1, ścianka z umywalką- 9x7x3, szafka-6x5x2, stojak z prysznicem-3x9x3, toaleta-3x3x4 wymiary opakowania cm: 21x16x6 waga produktu bez opakowania kg: 0,08 kg waga produktu w opakowaniu kg: 0,15 kg nie wymaga zasilania bateriami Zestaw przeznaczony dla dzieci w wieku:  3. Całość wykonana z plastiku.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-zestaw-mebelkow-dla-lalek-do-lazienki-7230668.jpg
438;1;Mega Creative, domek dla laleczek, zestaw z figurkami;Lalki/Domki dla lalek;135.99;Duży, składany domek dla lalek Mega Creative to podstawowy element zabawy dla każdej młodej damy. Bez wątpienia, Twoją pociechę czeka wiele wspaniałych chwil podczas urządzania wnętrza czy zabawy w dom!  Zestaw zawiera 28 elementów.  W zestawie znajdują się:    składany domek,   mebelki,   akcesoria dodatkowe,   karoca,   figurki.     Domek posiada funkcje świetlne oraz dźwiękowe.  Wymiary:  87x43x9 cm.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-domek-dla-laleczek-zestaw-z-figurkami-6647827.jpg
439;1;L.O.L. Surprise, Color Change 2-in-1, Me & Lil Sis, zestaw dwóch laleczek;Lalki/Mini lalki i zwierzaki;59.99;"L.O.L. Surprise Color Change Me &amp; My Lil Sis to nowa wersja kolorowych kul skrywających słodkie laleczki. Są to dwie, połączone ze sobą kule, a każda z nich ma wiele niespodzianek. Zestaw Me &amp; My Lil SIs zawiera 2 unikalne laleczki - siostry:  starszą i młodszą. Wszystkie laleczki po zanurzeniu w wodzie zmieniają kolor! Do kąpieli laleczki możesz wykorzystać kulę, w której była schowana. Zimna zmiana koloru rozpocznie się od zanurzeniu laleczki w wodzie o temperaturze 15°C, ale najlepsze efekty będzie widać gdy woda będzie schłodzona do ok. 0°C. Ciepła zmiana rozpocznie się w wodzie o temperaturze od ok. 38°C, a najlepsze efekty osiągniesz w wodzie o temperaturze ok. 40°C. W zestawie znajdziesz 15 niespodzianek. Znajdź wszystkie w podwójnej kuli! Zestaw zawiera:  2 lalki LOL Surprise Me &amp; My Lil Sis Color Change Surprise, 2 sekretne wiadomości, 2 butelki, wiele akcesoriów, 2 modne stroje, 2 buty. Kolekcja Me &amp; My Lil Sis Color Change liczy aż 9 różnych par laleczek (sprzedawane oddzielnie). Zbierz całą kolekcję! Uwaga! Produkt występuje w kilku wariantach! Wysyłka losowa, bez możliwości wyboru laleczek.  ";https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/lol-surprise-color-change-2-in-1-me--lil-sis-zestaw-dwoch-laleczek-7134465.jpg
440;1;Rainbow High, Core Fashion Doll, Jewel Richie, lalka modowa;Lalki/Lalki celebrytki;129.99;Przedstawiamy Rainbow High CORE Fashion Doll! Tęcza to nieograniczone możliwości kolorystyczne! Wśród nowych uczniów jest 5 fantastycznych dziewczyn i 1 łamacz serc. Wszystkie lalki mają unikalny styl, który widać w dwóch różnych<br>strojach i wielu modnych akcesoriach! A kiedy ustawi się je razem, tworzą oszałamiającą tęczę. Zbierz je wszystkie, żeby zobaczyć te niesamowite kolory tęczy! Cechy produktów:  6 nowych lalek w odcieniach tęczy Lalki zginają się w przegubach Długie włosy do czesania plus akcesoria do włosów i grzebień Dodatkowa odzież dla lalek (2 komplety) + wieszaki Akcesoria modowe (kolczyki, torebka, buty…) Stojak na lalkę Dostępne w 6 nowych kolorach Rada:  Podczas pierwszego rozpakowywania lalki dokładnie umyj jej włosy, aby usunąć żel do stylizacji i pozwól włosom całkowicie wyschnąć. Następnie jej włosy są gotowe do wyszczotkowania. Zbierz kolekcję pięknych lalek z Rainbow High! Wysokość lalki:  ok. 28 cm.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/rainbow-high-core-fashion-doll-jewel-richie-lalka-modowa-7232600.png
441;1;Goki, mobilny domek dla lalek z wyposażeniem, 23 elementy;Lalki/Domki dla lalek;472.0;Domek posiada zdejmowany dach i ścianę, mebelki i akcesoria. Wymiary:  34,5 x 28,5 x 28,5 cm  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/goki-mobilny-domek-dla-lalek-z-wyposazeniem-23-elementy-5963362.jpg
442;1;Smiki, pieluchy dla lalek, 3 szt.;Lalki/Akcesoria dla lalek;15.49;Wciel się w rolę mamusi i zaopiekuj się swoją laleczką najlepiej jak potrafisz! Pieluchy dla lalek Smiki pozwolą urozmaicić zabawę oraz opiekę nad bobasem. Produkt wykonany z wytrzymałego i bezpiecznego materiału.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/smiki-pieluchy-dla-lalek-3-szt-5945772.jpg
443;1;Smiki, Ola, lalka interaktywna, 33 cm;Lalki/Interaktywne;79.99;Lalka Ola marki Smiki ma mięciutki brzuszek. Po jego naciśnięciu lalka mówi 100 różnych zdań. Zabawa nią gwarantuje dziecku kreatywny czas i rozwija zdolności opiekuńcze.  Cechy lalki:  Lalka ubrana w śliczną sukienkę oraz różowe buciki. Posiada piękne, gęste włosy, które można czesać. Do zestawu dołączono 3 elementy m.in. grzebień, 2 spinki. Oczy lalki ruszają się. Lalkę można przytulać, kołysać i śmiać się razem z lalką. Zabawka może stać się przyjacielem dziecka na długie lala, kształtując długotrwałe więzi. Ola mówi 100 zdań m.in.:  Jesteś moją najlepszą przyjaciółką. Chodźmy na spacer. Wow! Twoje włosy są naprawdę piękne! Chcę się przytulić. Zaśpiewamy razem piosenkę. Kocham Cię. Halo Tatusiu. Informacje podstawowe:  Wymiary lalki:  ok. 33 cm. Wiek:  od 3l+. Produkt spełnia normy bezpieczeństwa EN 71. Baterie:  3x1,5V LR44 (w zestawie).  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/smiki-ola-lalka-interaktywna-33-cm-6933060.jpg
444;1;Natalia, lalka chodząca, 30 cm;Lalki/Interaktywne;102.99;"Funkcje:   lalka 30 cm po klaśnięciu 2 x w dłonie lalka zacznie chodzić, po naciśnięciu na brzuszek będzie śpiewać i mówić, mówi 7 fraz:  ""Cześć to ja Natalia, pobawmy się razem."", ""Gdy jestem smutna, mama śpiewa mi piosenki i od razu mam lepszy humor"", ""Nauczyłam się w przedszkolu nowej piosenki, zaśpiewajmy ją razem."", ""Bardzo lubię śpiewać, to świetna zabawa."", ""Znam jeszcze jedną piosenkę, jest bardzo ładna, zaśpiewasz ją ze mną."", ""Teraz twoja kolej, zaśpiewaj ulubioną piosenkę."", ""A może wybierzemy się gdzieś razem."" śpiewa 3 piosenki:  ""Autobus"", ""Śmiej się w głos"", ""Raz dwa trzy czy wiesz ty"", zamyka oczy. Wymiary opakowania:  20x45x13 cm Baterie:  3xAAA 1,5V, dołączono demonstracyjne. Wiek 3+  ";https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/natalia-lalka-chodzaca-30-cm-6863613.jpg
445;1;Roter Kafer, łóżeczko drewniane, małe z akcesoriami do spania;Lalki/Meble dla lalek;130.99;Która mała dziewczynka nie marzy o łóżeczku dla swej ulubionej lalki? Wielkie łóżeczko z kompletem pościeli - gotowe rozwiązanie do zabawy w matkę i córkę! <br>Do wytworzenia łóżeczka wykorzystywano wyłącznie materiały o wysokiej jakości:  naturalne drewno, bezpieczne farby. Z miłości i troski o dziecko. Wiek:  +3  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/roter-kafer-lozeczko-drewniane-male-z-akcesoriami-do-spania-7300435.jpg
446;1;L.O.L. Surprise, Tweens, Emma Emo, lalka modowa;Lalki/Lalki celebrytki;94.99;Przedstawiamy L.O.L. Surprise! Tweens! Te charakterne be tweens są dostępne z niespodziankami i wyjątkowym opakowaniem. 4 nowe postaci do zebrania:  Chloe Pepper, Marilyn Star, Emma Emo i Nia Regal W opakowaniu 15 niespodzianek Opakowaniem można się bawić Pudełko z okienkiem  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/lol-surprise-tweens-emma-emo-lalka-modowa-7295591.jpg
447;1;Plan Toys, Domek wiktoriański dla lalek;Lalki/Domki dla lalek;1384.0;Niezwykle realistycznie zaprojektowany domek dla lalek z drewnianymi kasetonami i otwieranymi pionowo oknami. Budynek składa się z parteru, piętra i strychu. Zestaw nie zawiera mebelków. Pasują do niego wszystkie mebelki Plan Toys. Zabawka zapakowana jest w kolorowe ozdobne pudełko z kartonu. Zabawka do samodzielnego montażu. Produkt wyróżniony nagrodami Silver Award Practical Pre-School 2001 (Wielka Brytania) i Silver Award Good Toy Award 2006 Play Matters (Wielka Brytania). Zabawka należy do linii PlanDollhouse, która obejmuje prezentujące rozmaite style architektoniczne domki i ich wyposażenie, a także laleczki, które mogą w nich zamieszkać. Meblowanie domku według własnego pomysłu i odtwarzanie w nim znanych codziennych czynności, rozwija u dziecka zdolności organizacyjne i uczy odnajdywania się w rolach rodzinnych i społecznych. Plan Toys należy do światowej czołówki pod względem produkcji ekologicznych zabawek. Jako pierwsza zaczęła wykorzystywać do produkcji naturalne, ponownie przetworzone drewno kauczukowe. Dba także o to, aby stosowane farby, kleje, jak również opakowania zabawek oraz same metody ich produkcji były w jak największym stopniu przyjazne środowisku. Bezpieczeństwo zabawek Plan Toys potwierdzają europejska norma E71 i amerykański standard ASTM. Produkt dopuszczony do obrotu w UE zgodnie z posiadanym certyfikatem CE oraz zgodnością z normą EN-71. Produkt objęty rękojmią za wady. Wymiary produktu:  64,0 x 32,0 x 73,0 cm Wymiary opakowania:  75,0 x 24,0 x 46,0 cm  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/plan-toys-domek-wiktorianski-dla-lalek-5848031.jpg
448;1;Baby Born, płaszcz i spodnie, ubranko dla lalki 43 cm;Lalki/Akcesoria dla lalek;55.99;Idealny strój dla Baby Born. Idealny na wyjście, do parku, czy grania w gry w ogrodzie. Baby Born będzie niezwykle stylowa. Strój wykonany w stylu easy fit, dzięki czemu nawet najmniejsze dzieci mogą go bez wysiłku zakładać i zdejmować Odgrywanie ról z Baby Born pobudza wyobraźnię i jak udowodniono, wspiera rozwój umiejętności społecznych i wartości, takich jak odpowiedzialność, komunikacja i empatia. Pasuje do lalek BABY born do 43 cm. Uwaga! Zestaw występuje w dwóch wariantach. Wysyłka losowa, brak możliwości wyboru konkretnego modelu.   ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/baby-born-plaszcz-i-spodnie-ubranko-dla-lalki-43-cm-7082543.jpg
449;1;Gazelo, paletka cieni i błyszczyków, zestaw do makijażu, truskawka;Lalki/Akcesoria dla lalek;23.99;Zestaw piękności z paletką cieni w kształcie truskawki. Paletka otwiera się i zamyka. Kosmetyki są przyjazne oraz nietoksyczne dla skóry i można je łatwo zmyć. Idealny zestaw do makijażu dla każdej dziewczynki. Zawartość:  6 cieni 6 błyszczyków 2 aplikatory Specyfikacja:  Wymiary opakowania:  22,5x29x4 cm Wiek:  3+  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/gazelo-paletka-cieni-i-blyszczykow-zestaw-do-makijazu-truskawka-7374852.jpg
450;1;Small Foot, łóżko piętrowe dla lalek, małe groszki;Lalki/Meble dla lalek;299.0;To łóżko imponuje swoją funkcjonalnością i wzornictwem, a dzięki skandynawskiemu kształtowi i subtelnemu wzornictwu będzie pasować do wnętrza poju dziecięcego.  Nowoczesna dwustronna pościel neutralna pod względem płci oraz duże koce pozwalają lalkom i pluszowym zwierzętom o wielkości do 46 cm.  Lalka spać może wyjątkowo wygodnie w dwóch łóżeczkach ustawionych pojedynczo lub ustawionych jedno na drugim.  Szuflady łóżka z prywą doskonale nadają się do przechowywania akcesoriów dla lalek.  Dzięki szczególnie wysiej jakości wykonania, stabilnej konstrukcji, zarąglonym krawędziom i widocznym elementom z litego drewna, zabawka jest stylowym dodatkiem do poju dziecięcego.  Wstępnie zmontowane części ułatwiają montaż. Wymiary:  50x28x48 cm.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/small-foot-lozko-pietrowe-dla-lalek-male-groszki-7376063.jpg
451;1;Smiki, Helena, lalka interaktywna z akcesoriami i pozytywką, 40 cm;Lalki/Bobasy;99.99;Lalka Helena to spełnienie marzeń każdej dziewczynki, która chce poczuć się jak mama. Lalę marki Smiki można przebierać, karmić i przytulać. Zabawa gwarantuje dziecku kreatywny czas i rozwija zdolności opiekuńcze. Cechy zabawki:  Lalka z miękkim tułowiem, ubrana w śliczne, różowe ubranko i czapeczkę. Do lalki dołączone są akcesoria:  smoczek, buteleczka dla lalki oraz bajecznie kolorowa pozytywka-motyl. Pozytywka po uruchomieniu gra melodie i świeci delikatnym światłem. Informacje podstawowe:  Wymiary:  około 40 cm. Wiek:  od 3 lat. Produkt spełnia normy bezpieczeństwa EN 71.  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/smiki-helena-lalka-interaktywna-z-akcesoriami-i-pozytywka-40-cm-6622691.jpg
452;1;Adar, domek dla lalek z windą + lalka;Lalki/Domki dla lalek;381.0;Ogromny różowy domek dla lalek. W zestawie z lalką o wysokości 29 cm. Domek z bogatym wyposażeniem i wieloma pokojami (łazienka, kuchnia, sypialnia, salon). Posiada windę, która naprawdę działa (wystarczy użyć dźwigni). Domek posiada 2 poziomy zabawy. Duże okna zapewniają jasne wnętrze. Bogaty zestaw mebelków i akcesoriów sprawia, że zabawa jest jeszcze ciekawsza. Sypialnia i kuchnia posiadają efekty świetlne. Po skończonej zabawie domek można złożyć. Baterie:  5x LR44 (w zestawie). Wymiary opakowania:  41x72x18 cm Wiek:  3+  ;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/adar-domek-dla-lalek-z-winda--lalka-7076173.png
