Active (0/1);Name *;Categories (x,y,z...);Price with tax;Price without tax;Description;Quantity;Image URLs (x,y,z...)
1;Malimas, kołyska tkaninowa;Lalki/Meble dla lalek;61.99;50.81;Drewniana,śliczna kołyska polskiego producenta Malimas.Po bokach jest obszyta materiałem,a na szczytach umieszczone są szczebelki. Lalka, czy misio utulą się na prześcieradle i podusi, przykryci kołderką. Wymiary kołyski 26x32x56 cm Uwaga! Produkt wielowariantowy, produkt wysyłany losowo.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/malimas-kolyska-tkaninowa-6479039.jpg
1;Bladez, Maker Kitz, Barbie, Dom marzeń, zestaw kreatywny;Lalki/Domki dla lalek;151.99;124.58;Wow! Niesamowity domek dla lalek Barbie! Bardzo łatwy do zbudowania i samodzielnego montażu - jego złożenie zajmuje ok. 10 minut. Cały zestaw wykonany został z lekkich arkuszy z tworzywa sztucznego. Gdy wszystkie elementy są już połączone, domek można przyozdobić znajdującymi się w zestawie naklejkami! Dzięki temu integrujemy zabawę oraz kreatywność, a wszystko to w unikalnym stylu i kolorach prosto od Barbie. Po zmontowaniu ten dwupiętrowy zestaw ma ponad 70 cm wysokości! Stwórz swój własny, wyjątkowy domek dla lalek i pamiętaj:  You Can Make Anything! Zawartość opakowania:  Arkusze do zbudowania 2-pietrowego domku Barbie Kolorowe naklejki do ozdabiania domku  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/bladez-maker-kitz-barbie-dom-marzen-zestaw-kreatywny-7299825.jpg
1;Roter Kafer, Lovely Doll's House, składany domek dla lalek, niebieski;Lalki/Domki dla lalek;74.99;61.47;Prawdziwy domek dla lalek dla małej księżniczki. W trakcie zabawy dziecko położy ulubioną lalkę do spania, powita z nią nowy dzień, zje razem śniadanie w kuchni i pomoże wybrać się na spacer. A także nauczy się operować elementami wnętrza, otwierać i zamykać okienka na rzepy, wiązać węzełki, rozwinie fantazję i małą motorykę. Domek składa się w poręczną torbę z uchwytem. Można wygodnie zabierać go ze sobą na spacer lub w podróż. Do wykonania domku zostały wykorzystane dobrej jakości materiały i bezpieczne elementy dekoracyjne. W skład zestawu wchodzą:  domek-torba z materiału z wyposażeniem wnętrza, zestaw dla lalek:  materac, kołdra, poduszka i narzuta. Wiek:  3-5 lat.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/roter-kafer-lovely-dolls-house-skladany-domek-dla-lalek-niebieski-7105825.jpg
1;Goki, Susibelle, krzesełko do karmienia lalek, białe;Lalki/Meble dla lalek;117.99;96.71; Białe krzesełko z pewnością przypadnie do gustu każdej małej dziewczynce, a także jej ulubienicy - lalce.  Mebelek został wykonany z wysokiej jakości drewna, bezpiecznego dla dzieci.  Dodatkowo przymocowany został do niego blat, na którym nasza mała dziewczynka ma możliwość postawienia miseczki czy buteleczki do karmienia swojej laleczki.  Na oparciu znajduje się wycięty motylek.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/goki-susibelle-krzeselko-do-karmienia-lalek-biale-6443334.jpg
1;Mega Creative, Kuchnia z akcesoriami, meble dla lalek;Lalki/Meble dla lalek;72.99;59.83;Zalety produktu:  zestaw mebelków idealnych do domku dla lalek. Oprócz świetnej zabawy, to praktyka i przygotowanie w byciu dorosłym. Interaktywna zabawa rodzic - dziecko, spędź czas i pobaw się ze swoim dzieckiem w Dom. Zawartość zestawu:  kuchenka akcesoria, zlew akcesoria, szafka akcesoria, pralka akcesoria,lodówka,piekarnik,mikrofalówka,2 x kpl garnek patelnia, 2 x dzbanek na herbatę,1 x garnek do gotowania ryżu. Mebelki posiadają ruchome elementy jak np. otwierane drzwiczki szafek, piekarnika, pralki. Wymiary produktu (cm):  39 x 20 x 5. Wymiary opakowania dł. x wys. cm:  46 x 26 x 7. Waga produktu bez opakowania (kg):  0,48 kg. Waga produktu w opakowaniu (kg):  0,68kg. Nie wymaga zasilania bateriami. Zabawka przeznaczona dla dzieci w wieku:  3+.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-kuchnia-z-akcesoriami-meble-dla-lalek-7339488.jpg
1;Goki, mebelki do salonu z czerwonymi akcentami, 5 elementów;Lalki/Meble dla lalek;91.99;75.4;Mebelki do salonu. Wysokość kredensu:  14 cm  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/goki-mebelki-do-salonu-z-czerownymi-akcentami-5-elementow-5963367.jpg
1;Plan Toys, Barwy sadu, mebelki dla lalek, kuchnia;Lalki/Meble dla lalek;127.99;104.91;Starannie wykonany drewniany komplet mebelków do domku dla lalek. Zestaw zawiera kuchenkę z piekarnikiem, czajnik, toster, szafkę z blatem, otwieraną lodówkę z zamrażalnikiem oraz zlewozmywak z szafką. Wymiary produktu:  5,0x5,0x14,8 cm.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/plan-toys-barwy-sadu-mebelki-dla-lalek-kuchnia-6931853.jpg
1;Goki, sypialnia do domku dla lalek;Lalki/Meble dla lalek;78.99;64.75;Sypialnia do domku dla lalek marki Goki. Zestaw zawiera:  łóżko, 2 szafki nocne z lampką oraz szafę Idealne uzupełnienie każdego domku dla lalek  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/goki-sypialnia-do-domku-dla-lalek-6508193.jpg
1;Mega Creative, zestaw mebelków dla lalek do łazienki;Lalki/Meble dla lalek;25.49;20.89;Zestaw mebelków łazienkowych idealnych do domku dla lalek, rozwija kreatywność dziecka, mebelki posiadają ruchome elementy:  toaleta podnoszoną muszlę. Niezbędny zestaw mebli Mega Creative do domku dla lalek. Oprócz świetnej zabawy, pomogą rozwinąć umysł dziecka. Zawartość zestawu:  ścianka z umywalką szafka toaleta stojak z prysznicem kosz na paranie parawan wanna akcesoria łazienkowe Wymiary/waga/baterie:  wymiary produktu cm: wanna-9x4x5, parawan-8x9x1, ścianka z umywalką- 9x7x3, szafka-6x5x2, stojak z prysznicem-3x9x3, toaleta-3x3x4 wymiary opakowania cm: 21x16x6 waga produktu bez opakowania kg: 0,08 kg waga produktu w opakowaniu kg: 0,15 kg nie wymaga zasilania bateriami Zestaw przeznaczony dla dzieci w wieku:  3. Całość wykonana z plastiku.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-zestaw-mebelkow-dla-lalek-do-lazienki-7230668.jpg
1;Mega Creative, domek dla lalek, akcesoria, zabawka z dźwiękiem i światłem;Lalki/Domki dla lalek;66.99;54.91;Jedną z ulubionych form zabawy każdego dziecka to bez wątpienia zabawa w dom. Z domkiem Mega Creative zabawa ta będzie wyjątkowo udana Zestaw zawiera:  składany domek, meble do domku/salonu:  stół 4 krzesła, szafa, komoda, witryna z TV i sprzętem audio, toaletka, fotel, sofa, skrzynia na ubrania. Wymaga zasilania bateriami 2xAA, LR06 - Nie załączonymi do zestawu. Domek posiada funkcje świetlne oraz dźwiękowe, występuje w dwóch wersjach kolorystyki drzwi posiadają funkcje otwierania. Zabawka przeznaczona dla dzieci w wieku:  3. Produkt wykonany z plastiku. Wymiary opakowania dł. x wys. x gł. cm:  50,5x31x11 Waga produktu w opakowaniu:  kg. 0,89kg. Zestaw pakowany w kartonik z okienkiem.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-domek-dla-lalek-akcesoria-zabawka-z-dzwiekiem-i-swiatlem-6971155.jpg
1;Toys 4 All, domek do ozdabiania;Lalki/Domki dla lalek;50.99;41.8;Domek do ozdabiania.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/toys-4-all-domek-do-ozdabiania-7074241.jpg
1;Kids Concept, Aiden, domek z akcesoriami;Lalki/Domki dla lalek;482.0;395.08;Kids Concept Aiden Domek Drewniany z Akcesoriami<br>Numer kat. 1000422<br><br>Duży drewniany apartament typu studio z dwoma piętrami z windą i wspólnym tarasem na dachu z basenem to marzenie każdego dziecka. Jeśli zrobi się zbyt słonecznie, rozłóż markizę i zrelaksuj się przy popołudniowej herbatce w cieniu. Drewniany domek dla lalek zawiera 12-częściowy zestaw mebli i trzy drewniane figurki. Meble kuchenne, piekarnik, sofa, stolik kawowy, dwa łóżka, regał, komplet wypoczynkowy na zewnątrz (dwa krzesła, jeden stół). Całość starannie wykończona jest bezpieczny w użytkowaniu. Zabawa zestawem rozwija zdolności ruchowe oraz wyobraźnię dziecka. Zabawka inspiruje dzieci do kreatywnej zabawy.<br><br>Zestaw zawiera:  <br>- domek<br>- 12 elementów wyposażenia<br>- 3 drewniane laleczki<br><br>Materiał:  sklejka, buk, drewno kauczukowe, MDF, bawełna, wypełnienie - poliester, farba na bazie wody<br><br>Wymiary: <br>- szerokość 19 cm<br>- wysokość 35 cm<br>- długość 39 cm<br><br>Wymiary opakowania: <br>- szerokość<br>- wysokość  cm<br>- głębokość  cm<br><br>Szwedzka firma Kids Concept działa na rynku od 2007 r. oferując gamę produktów do dekoracji i wystroju wnętrza pokoju dziecięcego w wieku około 0-7 lat. Główną cechą mebli jest ich uniwersalność i dbałość dodatków o najdrobniejsze szczegóły, które pobudzają wyobraźnię dziecka od najmłodszych lat. Każdy produkt jest starannie zapakowany, a wszystkie kolekcje pozwalają na ich mieszanie i łączenie ze sobą w odrębne oryginalne zestawy dekoracyjne.<br><br><br><br><br><br>   ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/kids-concept-aiden-domek-z-akcesoriami-7086870.jpg
1;Roter Kafer, łóżeczko drewniane, małe z akcesoriami do spania;Lalki/Meble dla lalek;130.99;107.37;Która mała dziewczynka nie marzy o łóżeczku dla swej ulubionej lalki? Wielkie łóżeczko z kompletem pościeli - gotowe rozwiązanie do zabawy w matkę i córkę! <br>Do wytworzenia łóżeczka wykorzystywano wyłącznie materiały o wysokiej jakości:  naturalne drewno, bezpieczne farby. Z miłości i troski o dziecko. Wiek:  +3  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/roter-kafer-lozeczko-drewniane-male-z-akcesoriami-do-spania-7300435.jpg
1;Dream Home, Zielone Jabuszko, domek z figurkami i akcesoriami;Lalki/Domki dla lalek;105.99;86.88;Uroczy domek w kształcie zielonego jabłuszka.  Składany domek z otwieranymi drzwiami z rączką, po skończonej zabawie domek można złożyć i zapiąć z pomocą haczyka.  Dużo miejsca do zabawy!  Z efektami świetlnymi i dźwiękowymi.  W zestawie:    3 figurki rodziny,   kominek,   toaletka,   stolik,   fotele,   kanapa,   stolik z lampą,   stół.     Baterie:  3 x L1154.  Wymiary opakowania: 33,5x14,5x62 cm.  Wiek:  3+.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/dream-home-zielone-jabuszko-domek-z-figurkami-i-akcesoriami-6867147.jpg
1;Goki, białe łóżeczko bez pościeli;Lalki/Meble dla lalek;138.99;113.93;Białe łóżeczko bez pościeli. Wymiary:  54 x 29 x 25 cm  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/goki-biale-lozeczko-bez-poscieli-5963380.jpg
1;Klein, Barbie, szafa-garderoba w walizce;Lalki/Meble dla lalek;120.99;99.17;Metalowa walizka w formie szafy-garderoby Barbie została stworzona przez popularną i docenianą za jakość produktów niemiecką markę Klein. Zabawka pochodzi z serii Barbie Dreamhouse Adventures. Puszka jest w kolorze różowym z ozdobną komiksową grafiką przedstawiającą Barbie wraz z przyjaciółmi.  Została wykonana z metalu, posiada plastikową rączkę oraz metalowy zamek, który zabezpiecza ją przed przypadkowym otwieraniem się. W środku walizki znajduje się miejsce na 2 lalki oraz ubrania, które można zawiesić na 12 dołączonych wieszakach. Puszka pozwoli dzieciom na wygodne przechowywanie i przenoszenie ulubionych lalek. Dzięki niej dziecko będzie mogło wszędzie zabrać ze sobą swoje zabawki. Walizka została wykonana z wysokiej jakości materiałów, dzięki czemu będzie służyć przez długi czas. walizka do przechowywania do 2 lalek oraz akcesorium, puszka wykonana z metalu, wymiary puszki:  32 x 16x13,5 cm, wygodna rączka do transportowania, wymiary opakowania są tożsame z wymiarami puszki, zabawka przeznaczona dla dzieci od 3. roku życia, UWAGA:  zestaw NIE zawiera lalek ani ubranek.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/klein-barbie-szafa-garderoba-w-walizce-6599746.jpg
1;Mega Creative, domek dla laleczek, zestaw z figurkami;Lalki/Domki dla lalek;135.99;111.47;Duży, składany domek dla lalek Mega Creative to podstawowy element zabawy dla każdej młodej damy. Bez wątpienia, Twoją pociechę czeka wiele wspaniałych chwil podczas urządzania wnętrza czy zabawy w dom!  Zestaw zawiera 28 elementów.  W zestawie znajdują się:    składany domek,   mebelki,   akcesoria dodatkowe,   karoca,   figurki.     Domek posiada funkcje świetlne oraz dźwiękowe.  Wymiary:  87x43x9 cm.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-domek-dla-laleczek-zestaw-z-figurkami-6647827.jpg
1;Lisciani, Barbie, Dream Summer, domek dla lalek;Lalki/Domki dla lalek;255.0;209.02;<b>Domek dla lalek Dream summer Barbie</b>  Letnia Villa Barbie to wspaniały tekturowy domek na licencji Barbie. W zestawie znajduje się dwupoziomowa konstrukcja zawierająca wszystko co niezbędne do urządzenia letniej rezydencji. Nie zabraknie tam także miejsca na grilla czy basenu! Podczas składania, dzieci mogą samodzielnie ułożyć mebelki. Zabawa rozwija kreatywność, koordynację oko-ręka oraz uwagę. Dodatkowe informacje:  Nr katalogowy:  304-76932 Marka:  Barbie Rodzaj:  Domki Wymagania wiekowe:  od 4 lat Płeć:  Dziewczynki Kolor:  Wielokolorowy Pozostałe parametry:  Wymiary opakowania:  70 x 8 x 50 cm  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/lisciani-barbie-dream-summer-domek-dla-lalek-6791952.jpg
1;Goki, mobilny domek dla lalek z wyposażeniem, 23 elementy;Lalki/Domki dla lalek;472.0;386.89;Domek posiada zdejmowany dach i ścianę, mebelki i akcesoria. Wymiary:  34,5 x 28,5 x 28,5 cm  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/goki-mobilny-domek-dla-lalek-z-wyposazeniem-23-elementy-5963362.jpg
1;Goki, akcesoria do salonu i sypialni, 17 elementów;Lalki/Meble dla lalek;37.49;30.73;Telewizor, lampa i wiele innych akcesoriów.  Wysokość lampy:  10 cm  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/goki-akcesoria-do-salonu-i-sypialni-17-elementow-5963366.jpg
1;Plan Toys, Domek wiktoriański dla lalek;Lalki/Domki dla lalek;1384.0;1134.43;Niezwykle realistycznie zaprojektowany domek dla lalek z drewnianymi kasetonami i otwieranymi pionowo oknami. Budynek składa się z parteru, piętra i strychu. Zestaw nie zawiera mebelków. Pasują do niego wszystkie mebelki Plan Toys. Zabawka zapakowana jest w kolorowe ozdobne pudełko z kartonu. Zabawka do samodzielnego montażu. Produkt wyróżniony nagrodami Silver Award Practical Pre-School 2001 (Wielka Brytania) i Silver Award Good Toy Award 2006 Play Matters (Wielka Brytania). Zabawka należy do linii PlanDollhouse, która obejmuje prezentujące rozmaite style architektoniczne domki i ich wyposażenie, a także laleczki, które mogą w nich zamieszkać. Meblowanie domku według własnego pomysłu i odtwarzanie w nim znanych codziennych czynności, rozwija u dziecka zdolności organizacyjne i uczy odnajdywania się w rolach rodzinnych i społecznych. Plan Toys należy do światowej czołówki pod względem produkcji ekologicznych zabawek. Jako pierwsza zaczęła wykorzystywać do produkcji naturalne, ponownie przetworzone drewno kauczukowe. Dba także o to, aby stosowane farby, kleje, jak również opakowania zabawek oraz same metody ich produkcji były w jak największym stopniu przyjazne środowisku. Bezpieczeństwo zabawek Plan Toys potwierdzają europejska norma E71 i amerykański standard ASTM. Produkt dopuszczony do obrotu w UE zgodnie z posiadanym certyfikatem CE oraz zgodnością z normą EN-71. Produkt objęty rękojmią za wady. Wymiary produktu:  64,0 x 32,0 x 73,0 cm Wymiary opakowania:  75,0 x 24,0 x 46,0 cm  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/plan-toys-domek-wiktorianski-dla-lalek-5848031.jpg
1;Small Foot, łóżko piętrowe dla lalek, małe groszki;Lalki/Meble dla lalek;299.0;245.08;To łóżko imponuje swoją funkcjonalnością i wzornictwem, a dzięki skandynawskiemu kształtowi i subtelnemu wzornictwu będzie pasować do wnętrza poju dziecięcego.  Nowoczesna dwustronna pościel neutralna pod względem płci oraz duże koce pozwalają lalkom i pluszowym zwierzętom o wielkości do 46 cm.  Lalka spać może wyjątkowo wygodnie w dwóch łóżeczkach ustawionych pojedynczo lub ustawionych jedno na drugim.  Szuflady łóżka z prywą doskonale nadają się do przechowywania akcesoriów dla lalek.  Dzięki szczególnie wysiej jakości wykonania, stabilnej konstrukcji, zarąglonym krawędziom i widocznym elementom z litego drewna, zabawka jest stylowym dodatkiem do poju dziecięcego.  Wstępnie zmontowane części ułatwiają montaż. Wymiary:  50x28x48 cm.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/small-foot-lozko-pietrowe-dla-lalek-male-groszki-7376063.jpg
1;Malimas, łóżeczko drewniane;Lalki/Meble dla lalek;47.99;39.34;Drewniane,piękne łóżeczko Wzorek polskiego producenta Malimas.Po bokach piękne wycięte wzory i serduszka tylko dodają uroku zabawce, a lalka czy misio wygodnie ułożą się na prześcieradle i podusi, przykryci kołderką. Wymiary kołyski 22x26x53. Uwaga! Produkt wielowariantowy, produkt wysyłany losowo.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/malimas-lozeczko-drewniane-6479041.jpg
1;Malimas, Kwiatek, kołyska;Lalki/Meble dla lalek;81.49;66.8;Drewniana,śliczna kołyska Kwiatek polskiego producenta Malimas. Po bokach piękne wycięte wzory kwiatów tylko dodają uroku zabawce, a lalka czy misio wygodnie ułożą się na prześcieradle i podusi, przykrywając kołderką. Wymiary kołyski 19x31x54 cm Uwaga! Produkt wielowariantowy, produkt wysyłany losowo.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/malimas-kwiatek-kolyska-6479038.jpg
1;Melissa & Doug, Przenośna składana stodoła;Lalki/Domki dla lalek;332.0;272.13;"Melissa &amp; Doug Przenośna Składana Stodoła<br>Numer kat. 13700 Piękna drewniana stodoła, która pozwoli Ci się cieszyć z uroków gospodarstwa. W zestawie znajdziesz drewnianą stodołę, siedem realistycznych zwierzątek, drabinę oraz płotek. Dzięki drewnianym uchwytom, składana stodoła jest bardzo łatwa w przenoszeniu. Możesz ją teraz zabrać, gdzie tylko chcesz. Wymiary stodoły złożonej: <br>- długość:  34 cm<br>- szerokość:  17 cm<br>- wysokość:  28 cm Melissa &amp; Doug to firma, która zaczęła projektowanie zabawek w piwnicy ponad 20 lat temu! W tym momencie oferuje ponad 2000 produktów dla dzieci w każdym wieku. Zabawki Melissa &amp; Doug są niezwykle lubiane przez dzieci, ale również cenione przez ich rodziców. Charakteryzują się niesamowitym wzornictwem, doskonałą jakością oraz ogromną wartością edukacyjną. Każdy produkt jest starannie wykończony i zapakowany.  ";500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/melissa--doug-przenosna-skladana-stodola-5826761.jpg
1;Simba, Baby Born, łóżko pietrowe;Lalki/Akcesoria dla lalek;112.99;92.61;Zestaw składa się z łóżka piętrowego, 2 poduszek i 2 kocyków i jest przeznaczony dla 30-centymetrowych lalek, wymiary:  39 x 28 x 38 cm  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/simba-baby-born-lozko-pietrowe-7349864.jpg
1;Barbie Dreamhouse, domek dla lalek;Lalki/Domki dla lalek;171.99;140.98;Ogromna Villa Barbie, która pomieści nawet oryginalną lalkę Barbie! Dzięki temu zestawowi można złożyć trójwymiarowy domek dla lalek, który po złożeniu na 73 x 67 x 22 cm. Domek jest piętrowy, zawiera meble takie jak szafa, kanapa i akcesoria ogrodowe - leżaki, stolik i płotek z kwiatami. Zestaw wykonany jest z tektury wysokiej jakości.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/barbie-dreamhouse-domek-dla-lalek-6474015.jpg
1;Simba, New Born Baby, kołyska;Lalki/Meble dla lalek;96.49;79.09;<b>New Born Baby Kołyska </b>  Kołyska dla lalek, do zestawu dołączona poduszka i koc. Kołyska przeznaczona dla wszystkich lalek 30 cm.  WYKONANE Z DUŻĄ STARANNOŚCIĄ:  Marka New Born Baby od wielu lat oferuje lalki i akcesoria dla nich. Pozwalają na zabawę w dom, uczą opieki nad dzieckiem i wykonane są z dbałością o detale.   NAUKA EMOCJI PRZEZ ZABAWĘ:  Kołyska przeznaczona jest dla wszystkich lalek do 30 cm. W zestawie znajduje się poduszka i koc. Pozwala dziewczynkom pobudzać wyobraźnię i bawić się w opiekę nad dzieckiem.   WIELOGODZINNA ZABAWA:  kołyska z akcesoriami dla bobasa pozwala dzieciom bawić się bez końca. Odwzorowuje prawdziwe łóżeczko dla dzieci. Urozmaica zabawę w dom, w kołysce można usypiać lalkę.   ZABAWKA BEZ MONTAŻU:  kołyska z poduszką i kocem nie wymaga montażu ani użycia baterii, więc wystarczy wyjąć ją z pudełka i zacząć zabawę.   DOSTOSOWANY WYMIAR:  łóżko bujane ma wymiary 38 x 27 x 31 cm, dlatego jest odpowiednie dla dzieci powyżej 3 roku życia.  Kołyska dla lalek New Born Baby to zestaw akcesoriów dla dzieci od 3 lat. Jest to zabawka uniwersalna, ponieważ do kołyski można włożyć dowolną lalkę o wymiarze 30cm. Uczy emocji i pozwala na swobodną zabawę z lalkami. Kolekcja New Born Baby została stworzona przez renomowaną firmę Simba, która od lat projektuje praktyczne i bezpieczne zabawki z dbałością o szczegóły i estetyczne wzornictwo, aby rozbudzać entuzjazm u wszystkich dzieci i umacniać w nich instynkt opiekuńczości. Dodatkowe informacje:  Marka:  New Born Baby Rodzaj:  Kołyski / Łóżeczka Wymagania wiekowe:  od 3 lat Płeć:  Dziewczynki Produkt na baterie:  Nie Baterie w zestawie:  Nie Zasilanie:  Nie dotyczy Kolor:  Biały Kolor:  Różowy Wymiary:  38 x 27 x 31 cm Pozostałe parametry:  Wymiary opakowania:  39,5 x 9,8 x 29 cm  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/simba-new-born-baby-kolyska-7349860.jpg
1;TechnoK, kołyska dla lalki;Lalki/Meble dla lalek;45.99;37.7;Różowa składana kołyska dla lalek. Łóżeczko posiada ciekawe zdobienia (kokardki, aniołki na chmurce). Jest łatwe w złożeniu. Produkt występuje w różnych wariantach kolorystycznych. Wysyłka losowa.  Wymiary po złożeniu:  48x27x23cm Wymiary opakowania:  25x5x45cm Wiek:  3+  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/technok-kolyska-dla-lalki-7207526.jpg
1;Mega Creative, Kuchnia, meble z akcesoriami;Lalki/Kuchnia i dom;43.99;36.06;Zawartość zestawu:  wyposażenie domku dla lalek, rozwija kreatywność dziecka, posiada ruchome elementy - otwierane drzwiczki szafek oraz zmywarki, zestaw składa się z trzech regałów. Zestaw mebli kuchennych to niezbędne wyposażenie każdego domku dla lalek Twojej pociechy. Meble Mega Creative zapewnią każdemu dziecku mnóstwo wspaniałej zabawy. Zawartość zestawu:  trzy regały kuchenne ze zlewem, dwoma palnikami oraz wbudowanymi szafkami, 2 czajniki, garnek, patelnia, małe akcesoria kuchenne. Całość wykonana z plastiku. Wymiary produktu (cm):  23 x 20 x 5. Wymiar opakowania (cm):  31 x 26 x 7. Waga produktu bez opakowania (kg):  0,29 kg. Waga produktu w opakowaniu (kg):  0,43 kg. Nie wymaga zasilania bateriami. Zabawka przeznaczona dla dzieci w wieku:  3+.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-kuchnia-meble-z-akcesoriami-7338124.jpg
1;Mega Creative, domek dla lalek, akcesoria;Lalki/Domki dla lalek;33.49;27.45;Domek dla lalek Mega Creative to podstawowy element zabawy dla każdej młodej damy. Bez wątpienia, Twoją pociechę czeka wiele wspaniałych chwil podczas urządzania wnętrza czy zabawy w dom Rozwija kreatywność dziecka, pobudza wyobraźnię, posiada wiele elementów, Występuje w dwóch wersjach kolorystycznych. Wysyłka losowa. Zawartość zestawu:  domek, mebelki, figurki. Zestaw wykonany z plastiku. Wymiary produktu dł. x wys. x gł. cm:  17x16x12, Wymiary opakowania dł. x wys. x gł. cm:  24x14x13, Waga produktu bez opakowania kg:  0,15 kg, Waga produktu w opakowaniu kg:  0,28 kg, nie wymaga zasilania bateriami. Zabawka przeznaczona dla dzieci w wieku:  3. Domek pakowany w kartonik z okienkiem.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-domek-dla-lalek-akcesoria-6971311.jpg
1;Mega Creative, domek do składania z akcesoriami;Lalki/Domki dla lalek;141.99;116.39;Domek dla lalek Mega Creative to podstawowy element zabawy dla każdej młodej damy. Bez wątpienia, Twoją pociechę czeka wiele wspaniałych chwil podczas urządzania wnętrza czy zabawy w dom. Zalety produktu:  Domek składa się z dwóch pięter, Domek posiada mebelki które można ustawiać w dowolnym miejscu. Informacje dodatkowe:  Zawartość zestawu:  domek, zestaw mebelków do każdego pomieszczenia. Zestaw wykonany z plastiku oraz tektury. Wymiary produktu:  dł.xwys.xgł. cm:  52x48x41. Wymiary opakowania dł.xwys.xgł. cm:  37x30x9. Waga produktu bez opakowania kg:  1,16 kg. Waga produktu w opakowaniu kg:  1,39 kg. Nie wymaga zasilania bateriami. Przeznaczony dla dzieci w wieku:  6 . Zestaw pakowany w kartonik.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-domek-do-skladania-z-akcesoriami-7338276.jpg
1;Adar, domek dla lalek z windą + lalka;Lalki/Domki dla lalek;381.0;312.3;Ogromny różowy domek dla lalek. W zestawie z lalką o wysokości 29 cm. Domek z bogatym wyposażeniem i wieloma pokojami (łazienka, kuchnia, sypialnia, salon). Posiada windę, która naprawdę działa (wystarczy użyć dźwigni). Domek posiada 2 poziomy zabawy. Duże okna zapewniają jasne wnętrze. Bogaty zestaw mebelków i akcesoriów sprawia, że zabawa jest jeszcze ciekawsza. Sypialnia i kuchnia posiadają efekty świetlne. Po skończonej zabawie domek można złożyć. Baterie:  5x LR44 (w zestawie). Wymiary opakowania:  41x72x18 cm Wiek:  3+  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/adar-domek-dla-lalek-z-winda--lalka-7076173.png
1;Malimas, Serce, kołyska;Lalki/Meble dla lalek;64.99;53.27;Drewniana,śliczna kołyska Serce polskiego producenta Malilas.Po bokach piękne wycięte wzory i serduszka tylko dodają uroku zabawce, a lalka czy misio wygodnie ułożą się na prześcieradle i podusi, przykryty kołderką. Wymiary kołyski 26x32x51 Uwaga! Produkt wielowariantowy, produkt wysyłany losowo.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/malimas-serce-kolyska-6479046.jpg
