Active (0/1);Name *;Categories (x,y,z...);Price with tax;Price without tax;Description;Quantity;Image URLs (x,y,z...)
1;Lalka Evelyn, 30 cm;Lalki/Bobasy;81.49;66.8;Lalka Evelyn Wysokość 30 cm Jasne włosy, dodatkowo akcesoria do układania fryzury Zabawka dla dzieci w wieku 18m+  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/lalka-evelyn-30-cm-6543906.jpg
1;Smily Play, Julka, lalka interaktywna, 32 cm;Lalki/Bobasy;84.49;69.25;Lalka Julka to idealna towarzyszka spacerów dla małej opiekunki. Włóż ją do wózka, zabierz na spacer, zaproś na herbatkę. Przytul i baw się razem ze swoim bobaskiem. Lalka i jej ubrania wykonane są z wysokiej jakości materiałów. Dobrze dopracowane detale. Dziewczynka, która zaopiekuje się bobaskiem nauczy się:  Opiekować inną osobą Tworzyć i pielęgnować więzi Razem z Julką dziecko nauczy się angielskiego, ponad 60 słów angielskich i polskich Zaśpiewa trzy piosenki i wysłucha dwóch bajeczek:  Złotowłosa i 3 misie, Czerwony Kapturek Lalka ma 32 cm wysokości.  Wymiary:  32x18x8,5 cm. Wiek:  2+.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/smily-play-julka-lalka-interaktywna-32-cm-7378888.jpg
1;Harry Potter, lalka z różdżką;Lalki/Lalki celebrytki;119.99;98.35;Oto seria kolekcjonerskich lalek - bohaterów sagi Harry Potter! Mali czarodzieje oraz ich nauczyciele - zbierz je wszystkie! W zestawie:  lalka Harry Potter ubranko i płaszcz różdżka Cechy lalki:  niezwykła dbałość o szczegóły wygląd postaci jak w filmie wiele punktów artykulacji (przy ramionach, dłoniach, nogach i szyi) dla jeszcze lepszej zabawy ok 25 cm wysokości Wiek dziecka:  od 6 lat.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/harry-potter-lalka-z-rozdzka-6417426.jpg
1;Enchantimals, Rodzina Ottavia Otter - Wydry, zestaw z lalkami i zwierzątkami;Lalki/Lalki celebrytki;89.99;73.76;Zestaw Enchantimals z lalkami rodzinką wyderek z kolekcji Podwodne Królestwo. Zestaw zawiera 3 lalki, 3 figurki zwierzątek, opakowanie masy do zabawy i 5 akcesoriów. Lalka Ottavia Otter (15 cm) ma dwie małe siostrzyczki (każda lalka po 10 cm), aby można było odgrywać rodzinną więź. Rodzinkę Enchantimals dopełniają 3 urocze wyderki. Za pomocą masy do zabawy i foremek można budować zamki z piasku i inne kształty. 6 bohaterów ze świata Enchantimals zapewnia mnóstwo inspiracji do wymyślania własnych przygód! Wiek dziecka:  od 3 lat.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/enchantimals-rodzina-ottavia-otter---wydry-zestaw-z-lalkami-i-zwierzatkami-7120934.jpg
1;Harry Potter, Ginny Weasley, lalka z różdżką;Lalki/Lalki celebrytki;111.99;91.8;Oto seria kolekcjonerskich lalek - bohaterów sagi Harry Potter! Mali czarodzieje oraz ich nauczyciele - zbierz je wszystkie! W zestawie:  lalka Ginny Weasley ubranko i płaszcz różdżka Cechy lalki:  niezwykła dbałość o szczegóły wygląd postaci jak w filmie wiele punktów artykulacji (przy ramionach, dłoniach, nogach i szyi) dla jeszcze lepszej zabawy ok 25 cm wysokości Wiek dziecka:  od 6 lat.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/harry-potter-ginny-weasley-lalka-z-rozdzka-6417429.jpg
1;Simba, Baby Born, łóżko pietrowe;Lalki/Akcesoria dla lalek;112.99;92.61;Zestaw składa się z łóżka piętrowego, 2 poduszek i 2 kocyków i jest przeznaczony dla 30-centymetrowych lalek, wymiary:  39 x 28 x 38 cm  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/simba-baby-born-lozko-pietrowe-7349864.jpg
1;Simba, Evi, lalka farmerka z traktorem;Lalki/Mini lalki i zwierzaki;57.99;47.53;Evi w roli farmerki, która przemieszcza się na traktorze z przyczepką, laleczka przewodzi baranka oraz belki siana, dołączone widły i łopata, laleczka ubrana w strój tematyczny i kalosze. Wysokość lalki:  12 cm Wiek:  3l+  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/simba-evi-lalka-farmerka-z-traktorem-6982924.jpg
1;L.O.L. Surprise, OMG Sports Doll, Court Cutie, lalka modowa;Lalki/Lalki celebrytki;99.99;81.96;"Lalka O.M.G. Sports Court Cutie jest modową lalką ubraną w sportowym stylu. Zestaw zawiera odjazdowy pakiet akcesoriów, które pozwalają stylizować piękność o ciemnym kręconych włosach. Court Cutie jest najwyższej klasy tenisistką, która wygrywa każdy międzyszkolny mecz. Dziewczyna ma jednak ambitniejsze plany - chciałaby zadebiutować na zawodach krajowych. Ślicznotka ma swoją szczęśliwą rakietę tenisową, którą zabiera na codzienne treningi ze swoim instruktorem. Let's go serve &amp; volley! Zostaniesz partnerką Court Cutie? Czy można zachować styl, uprawiając sport? Tylko spójrzcie na Court Cutie! Ubrana w biało-różowy strój do tenisa i czapkę z daszkiem chroniącą przed słońcem wygląda jak gwiazda z okładki magazynu sportowego. Ta millennial girl ma turkusową opalizującą kurteczkę, by okryć się podczas przerwy w meczu. Na co dzień nosi buty na grubej podeszwie. Zawartość zestawu:  lalka OMG stojak dla lalki modne ubranie sportowe kurtka para butów szczotka do włosów rakieta do tenisa para kolczyków frotka czapka z daszkiem torebka na ramię magazyn dla lalki plakat dla lalki oraz wiele innych niespodzianek! Specyfikacja:  Lalka ma ruchome ręce, nogi oraz głowę Wysokość lalki:  23 cm Wymiary opakowania:  30x25,5x7 cm Waga:  0,45 kg Wiek:  4+  ";500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/lol-surprise-omg-sports-doll-court-cutie-lalka-modowa-7331441.jpg
1;"Wizarding World, Harry Potter, Harry i Cho, zestaw dwóch lalek 3""";Lalki/Mini lalki i zwierzaki;45.99;37.7;Przygody z czarodziejskiego świata czekają na Ciebie razem z zestawem małych laleczek Harry'ego Pottera i Cho Chang Magical Minis. Ten zestaw zabawek ze świata Harry'ego Pottera zawiera dwie 3-calowe lalki bohaterów oraz sowę Hedwigę i niezbędnik do wysyłania listów. Wszystkie są ruchome i posiadają szczegółowe detale, które ożywiają ukochane postaci. Posiadają strój z Hogwartu i trzymają różdżki. Możesz ruszać ich rękoma i udawać, że rzucają zaklęcia. Dzięki kopercie możesz pomóc Hedwidze dostarczyć list! Zestaw Przyjaźni Magical Minis to doskonały sposób, aby pobudzić wyobraźnię i chęć do zabawy. Przemierzaj sale zamku Hogwart (sprzedawanego osobno) z Harry'm i Cho. Zbierz wszystkie zestawy, lalki i lokacje (sprzedawane osobno), aby stworzyć własny czarodziejski świat. Przedmioty kolekcjonerskie Magical Minis ze świata Harry'ego Pottera i Zestawy Przyjaźni to wspaniałe podarunku dla dzieci od 5. roku życia. Twórz własne, magiczne historie, dzięki zestawowi Małych Lalek z Harrym Potterem i Cho Chang.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/wizarding-world-harry-potter-harry-i-cho-zestaw-dwoch-lalek-3-6974629.jpg
1;Mega Creative, lalka bobas, 20 cm;Lalki/Bobasy;34.99;28.68;Dla prawdziwej fanki lalek - nigdy dość. W myśl tej zasady warto sięgnąć po małą laleczkę bobasa Mega Creative Lalka zmieści się nawet do małej torebki, dlatego będzie idealna jako towarzysz podróży. Zawartość zestawu:  Lalka bobas. Lalka wykonana z gumy oraz materiału. Zalety produktu:  Lalka w ciepłym zimowym ubranku z wełnianą czapką na głowie, Lalka posiada ruchome ręce oraz nogi, Występuje w dwóch wersjach kolorystycznych:  różowym lub niebieskim ubranku. Informacje dodatkowe:  Wymiary produktu:  wys. cm:  20 cm. Waga produktu bez opakowania kg:  0,15 kg. Nie wymaga zasilania bateriami. Produkt przeznaczony dla dzieci w wieku:  3. Uwaga! Produkt wysyłany losowo.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-lalka-bobas-20-cm-7356527.jpg
1;Bigtoys, ubranie dla lalki, zestaw z akcesoriami;Lalki/Akcesoria dla lalek;23.49;19.25;Ubierz swoją lalkę z zestawem akcesoriów. Zawartość zestawu:  sukienka 3 pary pantofli 2 torebki okulary szczotka opaska naszyjnik aparat Wymiary opakowania:  25x27x3 cm<br>Wiek:  3+  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/bigtoys-ubranie-dla-lalki-zestaw-z-akcesoriami-7358099.jpg
1;Miraculous:  Biedronka i Czarny Kot, Królix, lalka;Lalki/Lalki celebrytki;97.49;79.91;Witaj w uniwersum Miraculum! Jeżeli Twoje dziecko ze szczególną uwagą śledzi losy Biedronki i Czarnego Kota i z utęsknieniem wyczekuje emisji kolejnego odcinka animowanej bajki, podaruj mu wyjątkowy prezent - lalkę przedstawiającą Alix Kubdel jako superbohaterkę o imieniu Królix! Alix Kubdel to uczennica szkoły Collège Françoise Dupont. Jest chłopczycą - ma krótkie, czerwone włosy, które sterczą na wszystkie strony. Ma złote kolczyki zarówno w nosie, jak i w uszach. Nosi też czarne gogle. Alix jest pewna siebie, odważna i uwielbia wyzwania, ale bywa również uparta i lekkomyślna. Jest też emocjonalna i często mówi to, co myśli, jednak po czasie uświadamia sobie własne błędy. Nie lubi integrować się z klasą. Z pomocą Fluff – Kwami królika, które zwane jest również Kwami ewolucji - może zmienić się w superbohaterkę, Królix. Fluff, Rusz wskazówki! Lalka ma 26 cm i aż 15 ruchomych punktów, w tym zginające się ręce i nogi! Do lalki dołączone są także akcesoria:  figurka Fluff - Kwami królika - oraz opaska z białymi króliczymi uszami. Lalka jest ubrana w charakterystyczny niebiesko-biało-czarny kostium, a jej twarz zakrywa niebiesko-biała maska z czarnymi elementami. Ma też białe botki, które można zdejmować. Odtwórz wszystkie niesamowite sceny akcji z serialu! Zbierz całą kolekcję Miraculowych lalek! Wiek:  4+  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/miraculous-biedronka-i-czarny-kot-krolix-lalka-7043646.jpg
1;Munecas Arias, Nia Elegance, płacząca lalka bobas, różowa, 33 cm;Lalki/Bobasy;210.0;172.13;Maluchy w domu spędzą dzień bawiąc się z Nią i będą się świetnie bawić.  To lalka o miękkim ciele i miękkich w dotyku winylowych kończynach.  Wydziela delikatny aromat wanilii.  Jej ubrania i dodatki w odcieniach różu i bieli szyte są wyłącznie z wysokiej jakości materiałów.  Zawiera smoczek i wielofunkcyjną torbę do przechowywania wszystkich akcesoriów Twojego dziecka.  Zabawa lalkami jest bardzo korzystna dla najmłodszych, ponieważ pobudza uczucia, język, odpowiedzialność, a przede wszystkim wyobraźnię.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/munecas-arias-nia-elegance-placzaca-lalka-bobas-rozowa-33-cm-7374320.png
1;Zapf, Baby Annabell, fotelik;Lalki/Akcesoria dla lalek;115.99;95.07;Kiedy mama i tata wychodzą z Baby Annabell, lubią zajmować wygodne miejsca.   Uchwyt w kształcie litery Z sprawia, że fotelik jest szczególnie łatwy do przenoszenia.   Kiedy nadszedł czas na małą przerwę nad stawem w parku, uchwyt można łatwo złożyć, aby zamienić wygodne siedzenie w zwykłe siedzenie.   Materiał pokryty jest motywami stawowymi, takimi jak ważki i lilie wodne. Jeśli maluch zmęczy się, gdy jest poza domem, jest to super wygodne miejsce do drzemki.   Podczas podróży samochodem pas bezpieczeństwa jest po prostu przeciągany przez wgłębienia po bokach, aby zapewnić bezpieczeństwo Baby Annabell.  Dodatkowe informacje:  Nr katalogowy:  703120-116720  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/zapf-baby-annabell-fotelik-7223417.jpg
1;Wizarding World, różdżka Harrego Pottera z figurką Patronusa;Lalki/Mini lalki i zwierzaki;149.99;122.94;Wizarding World Różdżka Harrego z figurką Patronusa Opanuj zaklęcie Expecto Patronum z pomocą różdżki Wizarding World Harry Potter zaklęcie Patronus! Ta 13-calowa różdżka Harry'ego Pottera zawiera 6-calową figurkę Patronusa - jelenia, która reaguje na ruchy różdżki za pomocą świateł i dźwięków! Aby rozpocząć ćwiczenia rzucania zaklęć, naciśnij przycisk zasilania, aby aktywować różdżkę. Następnie przytrzymaj ją pionowo, aby zwiększyć jej moc. Po osiągnięciu pożądanego poziomu, opuść różdżkę, skieruj ją na Patronusa, zwolnij przycisk i rzuć zaklęcie. Expecto Patronum! Jeśli wykonasz zaklęcie poprawnie, Patronus - pod postacią jelenia - będzie świecił i wydawał czarujące dźwięki! Aby Patronus dłużej pilnował Twojego pokoju, włącz tryb oświetlenia nocnego. Po prostu przesuń różdżkę trzy razy w dół i w górę, zanim rzucisz pełne mocy zaklęcie. Różdżka Patronus to niezbędny gadżet dla fanów Harry'ego Pottera i doskonały sposób na pobudzenie wyobraźni przez ekscytującą zabawę. Aby jeszcze urozmaicić sobie doświadczenie w czarodziejskim świecie, poszukaj różdżki Patronus Hermiony Granger (sprzedawanej osobno)! Ta czarująca kolekcja zabawek ze świata Harry'ego Pottera to świetny prezent dla dzieci w wieku od lat 6. Figurka Patronusa wymaga 3 baterii AAA (brak w zestawie). Różdżka zawiera 3 baterie LR44. Wyczaruj idealne zaklęcie Expecto Patronum dzięki różdżce Wizarding World Harry'ego Pottera! Dodatkowe informacje:  Licencja:  Harry Potter Rodzaj:  Bajkowe Wymagania wiekowe:  od 6 lat Płeć:  chłopcy, dziewczynki Produkt na baterie:  Tak Zasilanie:  Baterie/akumulatory AAA Zasilanie:  Bateria LR44 Wymiary opakowania:  30.48 x 30.48 x 8.13 cm  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/wizarding-world-rozdzka-harrego-pottera-z-figurka-patronusa-7100394.jpg
1;Rainbow High, Vision Shadow High, Mara Pinkett, lalka modowa;Lalki/Lalki celebrytki;179.99;147.53;Najlepsze z najlepszych szkół artystycznych z całego świata biorą udział w elitarnym wydarzeniu. Setki kandydatów pokażą swój prawdziwy talent! 3 nowe lalki do przebierania z nowym motywem muzycznym. Lalki ze szkoły Shadow High - zespół Neon Shadow Piękna, w pełni przegubowa lalka do przebierania Długie włosy do czesania plus akcesoria do włosów i grzebień W zestawie:  lalka Mara Pinkett 2 stroje stylistki w zestawie akcesoria modowe (kolczyki, kapelusz / opaska na głowę, buty…) akcesoria pasujące do motywu stojak na lalkę Zbierz wszystkie 3:  Uma Van Hoose, Harley Limestone  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/rainbow-high-vision-shadow-high-mara-pinkett-lalka-modowa-7295593.jpg
1;Hipo, zestaw dla lalek, nocnik, pielucha, butelka;Lalki/Akcesoria dla lalek;27.49;22.53;Zestaw akcesoriów dla lalek, zawiera niezbędne przybory dla niemowlaka. W komplecie znajduje się 1 pieluszka, miękkie i chłonna wyglądem przypominają prawdziwego pampersa. Nocnik i butelka z magicznym jedzeniem dla lalki zawsze będzie w pogotowiu – podczas przechylania, płyn wewnątrz butelki znika. Po ustawieniu jej w pozycji pionowej, w magiczny sposób pojawia się z powrotem. Wymiary opakowania:  25x18x13 cm. Wiek:  3+.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/hipo-zestaw-dla-lalek-nocnik-pielucha-butelka-7276211.jpg
1;Miraculous:  Biedronka i Czarny Kot, Królowa Pszczół, lalka, 26 cm;Lalki/Lalki celebrytki;97.49;79.91;Witaj w uniwersum Miraculum! Jeżeli Twoje dziecko ze szczególną uwagą śledzi losy Biedronki i Czarnego Kota i z utęsknieniem wyczekuje emisji kolejnego odcinka animowanej bajki, podaruj mu wyjątkowy prezent – lalkę przedstawiającą Królową Pszczół! Od teraz będzie mogło się bawić w odgrywanie scenek z serialu, a także rozwijać swoją wyobraźnię tworząc zupełnie nowe historie. Lalka została wykonana z wysokiej jakości materiałów z dbałością o najdrobniejsze szczegóły. Dzięki ruchomym elementom, Twoje dziecko może ożywić ulubioną postać z serialu Miraculum:  Biedronka i Czarny Kot oraz ponownie przeżywać ratowanie Paryża. Lalka Królowa Pszczół ma 26 cm i jest wyposażona w znaną z serialu broń w postaci ula oraz Kwami, które dodatkowo urozmaicą zabawę. Strój i buty Królowej Pszczół można zdejmować. Zabawka dedykowana jest dla dzieci powyżej 4 roku życia.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/miraculous-biedronka-i-czarny-kot-krolowa-pszczol-lalka-26-cm-6937701.jpg
1;Barbie, Farma radosnych kurek, zestaw z lalką i akcesoriami;Lalki/Lalki celebrytki;316.0;259.02;"Naucz się prowadzić farmę z zestawem do zabawy Barbie Farma radosnych kurek. Zawsze gotowa, by pomóc kurom w składaniu jajek, lalka Barbie (brunetka, 29 cm) jest ubrana w sukienkę ze wzorem w kurczaki oraz niebieskie kalosze. Zestaw do zabawy ma niesamowitą funkcję - użyj masy, aby przygotować jajka, z których ""wyklują"" się pisklęta. Pomagaj kurkom ""składać jajka"", które toczą się po rampie do odpowiedniego pojemnika. Zestaw pozwala też ""siać trawę"" za pomocą zielonej masy, aby zapewnić pożywienie cielaczkowi i króliczkowi. Zestaw zawiera 2 kolory masy, formę, łopatę, wiadro, jabłkowe przysmaki, podajnik na paszę, cielątko, króliczka, 2 kurki i 6 kurczaczków. Lalka nie stoi samodzielnie. Kolory i elementy dekoracyjne mogą się różnić. Doskonały prezent dla dzieci od 4 roku życia, zwłaszcza tych pasjonujących się zwierzętami i opieką nad innymi!  ";500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/barbie-farma-radosnych-kurek-zestaw-z-lalka-i-akcesoriami-7236711.jpg
1;Mega Creative, lalka bobas, 26 cm;Lalki/Bobasy;66.99;54.91;Zalety produktu:  nauka odpowiedzialności za drugą osobę, nauka samodzielności, rozwijanie wyobraźni dziecka, lalka z dźwiękiem:  mówi Mama, Tata, płacze oraz się śmieje, lalka występuje w dwóch wersjach ubranka:  niebieskim i różowym, posiada ruchome ręce i nogi. Lalka Bobas od Mega Creative to bez wątpienia świetna propozycja zabawy dla Twojej pociechy. Oprócz radości wynikającej z możliwości zajmowania się swoją Lalką jak prawdziwym dzieckiem, to także dobry pomysł na naukę samodzielności oraz odpowiedzialności za drugą osobę. Zawartość zestawu:  lalka bobas w ubranku z opaską na głowie. Produkt wykonany z tworzywa sztucznego oraz materiału. Wymiary produktu dł. 26 cm. Wymiary opakowania . (cm):  32 x 17 x 13. Waga produktu bez opakowania (kg):  0,15 kg. Waga produktu w opakowaniu (kg):  0,34 kg. Wymaga zasilania bateriami 3 x 1,5V =4,5V. Produkt przeznaczony dla dzieci w wieku:  3+.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-lalka-bobas-26-cm-7337437.jpg
1;Disney Princess, Księżniczka Roszpunka, lalka;Lalki/Lalki celebrytki;60.49;49.58;Lalka Księżniczka Roszpunka z serii Disney Princess Księżniczka Roszpunka błyszczy w swojej pięknej sukience w charakterystycznych dla niej kolorach oraz zupełnie nowym, odmienionym topie ze zdobieniami przypominającymi klejnoty! W zestawie znajduje się również opaska oraz buciki. Wiek dziecka:  od 3 lat.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/disney-princess-ksiezniczka-roszpunka-lalka-6958295.jpg
1;Polly Pocket, Flamingowa myjnia, zestaw z laleczkami i akcesoriami;Lalki/Mini lalki i zwierzaki;105.99;86.88;"Zestaw Polly Pocket Pollyville Flamingowa myjnia ma mnóstwo fantastycznych niespodzianek. Odkryj radosną wodną zabawę w myjni, jeżdżąc flamingowym pojazdem przez różne poziomy i ciesząc się funkcją zmiany koloru. Wjedź na górę chmurkową windą, a potem użyj listkowego kubka do polewania dużej chmury wodą, która ""pada"" na samochodzik, zmieniając jego wygląd - fioletowe ""zabrudzenia"" znikają. Potem samochodzik przejeżdża przez obrotowe szczotki, które pucują go do czysta. Na przejażdżkę po myjni może się wybrać lalka oraz tukan lub leniwiec. Popchnij samochodzik w dół kwiatowej zjeżdżalni, aby zobaczyć zakręcony zjazd na niższy poziom. Gdy pojazd trafi na próg zwalniający, wyskoczy element na stacji benzynowej. W dystrybutorze ""paliwa"" jest flamingowy wąż, który można podłączyć do pojazdu. Zapraszamy do kasy i po przekąskę na drogę. W zestawie do zabawy Pollyville Flamingowa myjnia znajdziesz 2 lalki, 2 figurki zwierzątek, 3 akcesoria, 2 listkowe kubeczki i 1 inspirowany flamingiem pojazd z elementem ze zmianą koloru. Kolory i elementy dekoracyjne mogą się różnić. Wspaniały prezent dla dzieci od 4 roku życia, zwłaszcza tych, które uwielbiają motoryzację i wodną zabawę!  ";500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/polly-pocket-flamingowa-myjnia-zestaw-z-laleczkami-i-akcesoriami-7236721.jpg
1;Baby Born, bikini dla lalki;Lalki/Akcesoria dla lalek;94.99;77.86;To czas wakacji! BABY born uwielbia oglądać podwodny świat i nurkować w poszukiwaniu małży. Jej bikini w stylu dżungli amazońskiej jest połączone z dopasowaną maską do nurkowania niedźwiedzia. Bikini ma asymetryczny top i jest ozdobione zabawnymi marszczeniami i kwiecistym pnączem. Wysokiej jakości akcesoria do markowych lalek BABY born. Dla lepszej, różnorodnej i niekończącej się zabawy BABY born  Bikini Set 43 z bikini, sandałami i maską do nurkowania. Dodatkowe informacje:  Nr katalogowy:  829240-116720 Marka:  Baby Born Rodzaj:  Ubranka Wymagania wiekowe:  od 3 lat Kolor:  Mix Wielkość lalki:  43cm   ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/baby-born-bikini-dla-lalki-7097859.jpg
1;Gazelo, lalka z akcesoriami, garderoba;Lalki/Lalki celebrytki;149.99;122.94;Lalka z garderobą i akcesoriami. Stwórz własny styl i ubierz lalkę jak chcesz! Znudziła Ci się stylizacja? Zmień ją i baw się dalej. Lalka ma piękne blond włosy które możesz czesać i stylizować. Wybierz jeden ze strojów, dobierz buty, torebkę i ułóż włosy. Piękna różowa zamykana garderoba w której zmieścisz wszystkie elementy zestawu. Możesz powiesić ubrania na wieszakach i utrzymać w szafie porządek. Po skończonej zabawie garderobę można zamknąć drzwiczki i dzięki rączce zabrać wszędzie ze sobą. W zestawie znajdują się:  lalka w gotowej stylizacji, 8 różowych wieszaków, 7 strojów, 6 par butów, 3 torebki, 2 pary okularów, lusterko i grzebyk, naklejki i akcesoria. Wysokość lalki:  29cm Wymiary garderoby (złożonej):  33 x 38 x 9 cm Wymiary garderoby (rozłożona):  65,5 x 38 x 9 cm Wymiary opakowania:  40 x 47 x 12 cm Wiek:  3+  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/gazelo-lalka-z-akcesoriami-garderoba-6812182.jpg
1;Munecas Arias, Trousseau, lalka, 26 cm;Lalki/Bobasy;169.99;139.34;Lalka 26 cm z pełnym winylowym ciałem i dopasowanymi ubraniami oraz kocem w różowo-białym kolorze. Zawiera dodatkową sukienkę, czapkę i smoczek. Winylowe ciało o lekkim zapachu wanilii. Jej ubrania, kocyk i dodatki w kolorze różowo-białym wykonane są z wysokiej jakości materiałów. Zawiera smoczek, koc, czapkę i dodatkową sukienkę.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/munecas-arias-trousseau-lalka-26-cm-7276050.jpg
1;Enchantimals, Miejski domek z kawiarenką, zestaw z lalką i akcesoriami;Lalki/Lalki celebrytki;199.99;163.93;"Dzięki temu zestawowi do zabawy Enchantimals Miejski domek z kawiarenką możesz bawić się w wielkim stylu! Zestaw o wysokości 70 cm ma 6 obszarów zabawy i ponad 15 akcesoriów, zapewniając mnóstwo możliwości wymyślania magicznych opowieści. Znajdziesz tu też lalkę Palmer Pomeranian (15 cm) i jej pieska Pommy. Odkryj 3 poziomy zabawy:  kawiarenkę z patio, salon z kuchnią, sypialnię oraz ""basen"" na dachu. W domku są też balkon, schody przeciwpożarowe i otwierane drzwi (z klapką dla pieska Pommy). Wśród akcesoriów są łóżko, kanapa, lodówka, ""napoje"", ""desery"" i nie tylko, więc masz wszystko, czego potrzebujesz, aby wraz z przyjaciółmi Enchantimals wygodnie mieszkać i bawić się w mieście. Kolory i elementy dekoracyjne mogą się różnić. Wspaniały prezent dla dzieci od 4 roku życia, który zachęca do zabawy z wyobraźnią.  ";500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/enchantimals-miejski-domek-z-kawiarenka-zestaw-z-lalka-i-akcesoriami-7236718.jpg
1;Trifox, sikające lalki;Lalki/Bobasy;134.99;110.65;Sikające lalki 2szt. z głosem  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/trifox-sikajace-lalki-7307326.jpg
1;Baby Born, X-Mas Outfit, ubranka;Lalki/Akcesoria dla lalek;56.99;46.71;Czerwony, biały i zielony to klasyczne kolory Świąt Bożego Narodzenia. Strój BABY born wpisuje się w ten wiecznie zielony trend. Ma na sobie sweterek z norweskimi wzorami i świątecznymi motywami. Na sweterku znajdują się płatki śniegu i choinki oraz kaczka Berta i niedźwiedź Bruno, oboje w świątecznych czapeczkach. Subtelne sztruksowe spodnie w kolorze jodłowej zieleni pasują idealnie. Klasyczna świąteczna czapka zdobi głowę.  Wysokiej jakości ubranka dla lalki marki BABY born. Dla urozmaiconej, różnorodnej i długotrwałej zabawy poprzez zabawę. Bardzo łatwe do zakładania i zdejmowania. Strój BABY born X-MAS 43 cm z sweterkiem, spodniami i czapką. W komplecie z wieszakiem na ubrania. Dodatkowe informacje:   Marka:  Baby Born Rodzaj:  Ubranka Wymagania wiekowe:  od 3 lat Płeć:  Dziewczynki Pozostałe parametry:  Sweterek Spodenki Czapeczka świąteczna  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/baby-born-x-mas-outfit-ubranka-7134352.jpg
1;Barbie, Wóz strażacki Chelsea, zestaw z lalką;Lalki/Lalki celebrytki;99.99;81.96;Dzieci mogą pomóc lalce Chelsea ruszyć na ratunek w wozie strażackim z obracającymi się kółkami, który inspiruje do nieskończonych opowieści.  Możesz od razu ruszyć do akcji z drabiną i wężem strażackim, a potem rozłożyć zestaw, aby odkryć dodatkowe elementy, takie jak umywalka, stanowisko pierwszej pomocy, łóżko piętrowe i nie tylko. Lalka Chelsea (15 cm) ma na sobie uroczy strój strażacki ze zdejmowaną spódniczką, kaskiem i bucikami. Wraz ze szczeniaczkiem jest gotowa do akcji. Spersonalizuj wóz strażacki za pomocą arkusza naklejek i baw się w strażaków dzięki 15 akcesoriom.  Zestaw można łatwo złożyć i schować w nim lalkę oraz akcesoria, aby zabrać je, gdziekolwiek chcesz.  Wspaniały prezent dla dzieci od 3 roku życia.  ;500;https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/barbie-woz-strazacki-chelsea-zestaw-z-lalka-7102358.jpg
