name,brand,price,url,image_url
"Harry Potter, lalka z różdżką",Harry Potter,"111,99",/p/harry-potter-lalka-z-rozdzka-i6417426,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/harry-potter-lalka-z-rozdzka-6417426.jpg
"Miraculous: Biedronka i Czarny Kot, Królowa Pszczół, lalka, 26 cm",Miraculous: Biedronka i Czarny Kot,"97,49",/p/miraculous-biedronka-i-czarny-kot-krolowa-pszczol-lalka-26-cm-i6937701,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/miraculous-biedronka-i-czarny-kot-krolowa-pszczol-lalka-26-cm-6937701.jpg
"Rainbow High, Pacific Coast, Simone Summers, lalka modowa",Rainbow High,"157,99",/p/rainbow-high-pacific-coast-simone-summers-lalka-modowa-i7128300,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/rainbow-high-pacific-coast-simone-summers-lalka-modowa-7128300.jpg
"Barbie, kabriolet, pojazd zdalnie sterowany, różowy",Barbie,"299,99",/p/barbie-kabriolet-pojazd-zdalnie-sterowany-rozowy-i7344957,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/barbie-kabriolet-pojazd-zdalnie-sterowany-rozowy-7344957.jpg
"Harry Potter, Ginny Weasley, lalka z różdżką",Harry Potter,"105,99",/p/harry-potter-ginny-weasley-lalka-z-rozdzka-i6417429,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/harry-potter-ginny-weasley-lalka-z-rozdzka-6417429.jpg
"Miraculous: Biedronka i Czarny Kot, zestaw lalek",Miraculous: Biedronka i Czarny Kot,"194,99",/p/miraculous-biedronka-i-czarny-kot-zestaw-lalek-i6886424,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/miraculous-biedronka-i-czarny-kot-zestaw-lalek-6886424.jpg
"Barbie, Big City, Big Dreams, Brooklyn, muzyczna lalka",Barbie,"115,99",/p/barbie-big-city-big-dreams-brooklyn-muzyczna-lalka-i7013900,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/barbie-big-city-big-dreams-brooklyn-muzyczna-lalka-7013900.jpg
"Miraculous: Biedronka i Czarny Kot, Królix, lalka",Miraculous: Biedronka i Czarny Kot,"97,49",/p/miraculous-biedronka-i-czarny-kot-krolix-lalka-i7043646,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/miraculous-biedronka-i-czarny-kot-krolix-lalka-7043646.jpg
"Miraculous: Biedronka i Czarny Kot, Biedronki, figurka ze światłem i dźwiękiem",Miraculous: Biedronka i Czarny Kot,"119,99",/p/miraculous-biedronka-i-czarny-kot-biedronki-figurka-ze-swiatlem-i-dzwiekiem-i7067576,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/miraculous-biedronka-i-czarny-kot-biedronki-figurka-ze-swiatlem-i-dzwiekiem-7067576.jpg
"Rainbow High, Pacific Coast, Hali Capri, lalka modowa",Rainbow High,"157,99",/p/rainbow-high-pacific-coast-hali-capri-lalka-modowa-i7128301,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/rainbow-high-pacific-coast-hali-capri-lalka-modowa-7128301.jpg
"Enchantimals, Kalendarz adwentowy",Enchantimals,"121,99",/p/enchantimals-kalendarz-adwentowy-i7287862,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/enchantimals-kalendarz-adwentowy-7287862.jpg
"Steffi mama z niemowlakiem, lalka",Steffi mama z niemowlakiem,"104,99",/p/steffi-mama-z-niemowlakiem-lalka-i2025094,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/steffi-mama-z-niemowlakiem-lalka-2025094.jpg
"Steffi, opiekunka trojaczków, zestaw lalek z akcesoriami",Steffi,"90,49",/p/simba-steffi-opiekunka-trojaczkow-zestaw-lalkek-z-akcesoriami-i6293264,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/simba-steffi-opiekunka-trojaczkow-zestaw-lalkek-z-akcesoriami-6293264.jpg
"Simba, Kevin w letnim stroju, lalka",Simba,"28,49",/p/simba-kevin-w-letnim-stroju-lalka-i6462887,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/simba-kevin-w-letnim-stroju-lalka-6462887.jpg
"Evi Love, lalka na huśtawce, 12 cm",Evi Love,"35,99",/p/evi-love-lalka-na-hustawce-12-cm-i6750980,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/evi-love-lalka-na-hustawce-12-cm-6750980.jpg
"Barbie, Extra Moda, lalka z deskorolką i kotkami #4",Barbie,"114,99",/p/barbie-extra-moda-lalka-z-deskorolka-i-kotkami-4-i6861086,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/barbie-extra-moda-lalka-z-deskorolka-i-kotkami-4-6861086.jpg
"Steffi na ratunek koali, lalka z figurkami i akcesoriami",Steffi na ratunek koali,"54,99",/p/steffi-na-ratunek-koali-lalka-z-figurkami-i-akcesoriami-i6899441,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/steffi-na-ratunek-koali-lalka-z-figurkami-i-akcesoriami-6899441.jpg
"Barbie, lalka Made to Move, fioletowe ubranko",Barbie,"98,49",/p/barbie-lalka-made-to-move-fioletowe-ubranko-i6941128,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/barbie-lalka-made-to-move-fioletowe-ubranko-6941128.jpg
"Rainbow High, Slumber Party, Marisa Golding, lalka modowa",Rainbow High,"237,00",/p/rainbow-high-slumber-party-marisa-golding-lalka-modowa-i6981410,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/rainbow-high-slumber-party-marisa-golding-lalka-modowa-6981410.jpg
"Miraculous: Biedronka i Czarny Kot, Adrien, lalka i strój Czarnego Kota",Miraculous: Biedronka i Czarny Kot,"140,99",/p/miraculous-biedronka-i-czarny-kot-adrien-lalka-i-stroj-czarnego-kota-i7043645,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/miraculous-biedronka-i-czarny-kot-adrien-lalka-i-stroj-czarnego-kota-7043645.jpg
"Llorens, Roberta, lalka bobas, płacząca, 33 cm",Llorens,"230,00",/p/llorens-roberta-lalka-bobas-placzaca-33-cm-i7082839,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/llorens-roberta-lalka-bobas-placzaca-33-cm-7082839.jpg
"Wizarding World, Luna, lalka 8""",Wizarding World,"120,99",/p/wizarding-world-luna-lalka-8-i7100391,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/wizarding-world-luna-lalka-8-7100391.jpg
"InfluHeroes, Miss Aga, lalka, zestaw z akcesoriami",InfluHeroes,"97,49",/p/influheroes-miss-aga-lalka-zestaw-z-akcesoriami-i7140380,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/influheroes-miss-aga-lalka-zestaw-z-akcesoriami-7140380.jpg
"Mega Creative, lalka, 30 cm",Mega Creative,"82,99",/p/mega-creative-lalka-30-cm-i7230673,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-lalka-30-cm-7230673.jpg
"Mermaze Mermaidz, Theme Doll, Crystabella, lalka modowa zmieniająca kolor",Mermaze Mermaidz,"139,99",/p/mermaze-mermaidz-theme-doll-crystabella-lalka-modowa-zmieniajaca-kolor-i7331449,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mermaze-mermaidz-theme-doll-crystabella-lalka-modowa-zmieniajaca-kolor-7331449.jpg
"Steffi w stroju dżokejki z koniem, lalka, 29 cm",Steffi w stroju dżokejki z koniem,"123,99",/p/steffi-w-stroju-dzokejki-z-koniem-lalka-29-cm-i5714788,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/steffi-w-stroju-dzokejki-z-koniem-lalka-29-cm-5714788.jpg
"Simba, Evi, Alpaca, lalka, 12 cm",Simba,"27,99",/p/simba-evi-alpaca-lalka-12-cm-i7098386,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/simba-evi-alpaca-lalka-12-cm-7098386.jpg
"InfluHeroes, Paweł Malinowski, lalka",InfluHeroes,"58,49",/p/influheroes-pawel-malinowski-lalka-i7140383,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/influheroes-pawel-malinowski-lalka-7140383.jpg
"Miraculous: Biedronka i Czarny Kot, Vesperia, lalka",Miraculous: Biedronka i Czarny Kot,"97,49",/p/miraculous-biedronka-i-czarny-kot-vesperia-lalka-i7143000,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/miraculous-biedronka-i-czarny-kot-vesperia-lalka-7143000.jpg
"Trifox, lalka księżniczka z koniem",Trifox,"51,99",/p/trifox-lalka-ksiezniczka-z-koniem-i7308588,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/trifox-lalka-ksiezniczka-z-koniem-7308588.jpg
"Mega Creative, Jednorożec, lalka z akcesoriami, 15 cm",Mega Creative,"59,49",/p/mega-creative-jednorozec-lalka-z-akcesoriami-15-cm-i7338609,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-jednorozec-lalka-z-akcesoriami-15-cm-7338609.jpg
"Mega Creative, Księżniczka, lalka, 25 cm",Mega Creative,"39,49",/p/mega-creative-ksiezniczka-lalka-25-cm-i7339111,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-ksiezniczka-lalka-25-cm-7339111.jpg
"Mega Creative, Syrenka, lalka, 30 cm",Mega Creative,"31,49",/p/mega-creative-syrenka-lalka-30-cm-i7339116,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-syrenka-lalka-30-cm-7339116.jpg
"BigToys, lalka w futerku, długi warkocz",BigToys,"29,49",/p/bigtoys-lalka-w-futerku-dlugi-warkocz-i7369260,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/bigtoys-lalka-w-futerku-dlugi-warkocz-7369260.jpg
"BigToys, lalka w sukni balowej, cekiny, zestaw z akcesoriami",BigToys,"29,99",/p/bigtoys-lalka-w-sukni-balowej-cekiny-zestaw-z-akcesoriami-i7369263,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/bigtoys-lalka-w-sukni-balowej-cekiny-zestaw-z-akcesoriami-7369263.jpg
"Artyk, Natalia, lalka chodząca, 40 cm",Artyk,"151,99",/p/artyk-natalia-lalka-chodzaca-40-cm-i6742603,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/artyk-natalia-lalka-chodzaca-40-cm-6742603.jpg
"Evi Love, Ogrodniczka, lalka, 12 cm",Evi Love,"26,99",/p/evi-love-ogrodniczka-lalka-12-cm-i6763881,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/evi-love-ogrodniczka-lalka-12-cm-6763881.jpg
"Cave Club, lalka Rockelle i Tyrasaurus, zestaw",Cave Club,"142,99",/p/cave-club-lalka-rockelle-i-tyrasaurus-zestaw-i6782108,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/cave-club-lalka-rockelle-i-tyrasaurus-zestaw-6782108.jpg
"Wizarding World, Harry Potter, Cho, lalka 8""",Wizarding World,"49,99",/p/wizarding-world-harry-potter-cho-lalka-8-i6974627,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/wizarding-world-harry-potter-cho-lalka-8-6974627.jpg
"Steffi, Tęczowa Moda, lalka z akcesoriami",Steffi,"30,49",/p/simba-steffi-teczowa-moda-lalka-z-akcesoriami-i6473607,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/simba-steffi-teczowa-moda-lalka-z-akcesoriami-6473607.jpg
"Sfeffi Love, Steffi w kuchni, zestaw z lalką",Sfeffi Love,"75,99",/p/sfeffi-love-steffi-w-kuchni-zestaw-z-lalka-i6560857,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/sfeffi-love-steffi-w-kuchni-zestaw-z-lalka-6560857.jpg
"Barbie, Salon Spa, zestaw do zabawy z lalką i akcesoriami",Barbie,"185,99",/p/barbie-salon-spa-zestaw-do-zabawy-z-lalka-i-akcesoriami-i6715955,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/barbie-salon-spa-zestaw-do-zabawy-z-lalka-i-akcesoriami-6715955.jpg
"Steffi z kotkiem, lalka z figurką i akcesoriami",Steffi z kotkiem,"45,99",/p/steffi-z-kotkiem-lalka-z-figurka-i-akcesoriami-i6899440,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/steffi-z-kotkiem-lalka-z-figurka-i-akcesoriami-6899440.jpg
"Rainbow High, Collector Edition, Jett Dawson, lalka modowa",Rainbow High,"264,00",/p/rainbow-high-collector-edition-jett-dawson-lalka-modowa-i6981408,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/rainbow-high-collector-edition-jett-dawson-lalka-modowa-6981408.jpg
"Harry Potter, Peron 9 3/4, zestaw z lalką i akcesoriami",Harry Potter,"145,99",/p/harry-potter-peron-9-34-zestaw-z-lalka-i-akcesoriami-i7085092,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/harry-potter-peron-9-34-zestaw-z-lalka-i-akcesoriami-7085092.jpg
"L.O.L. Surprise, J.K. + O.M.G., zestaw 2 laleczek",L.O.L. Surprise,"220,00",/p/lol-surprise-jk--omg-zestaw-2-laleczek-i7098293,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/lol-surprise-jk--omg-zestaw-2-laleczek-7098293.jpg
"Simba, Evi z dzikim zwierzątkiem, lalka, 12 cm",Simba,"25,99",/p/simba-evi-z-dzikim-zwierzatkiem-lalka-12-cm-i7100053,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/simba-evi-z-dzikim-zwierzatkiem-lalka-12-cm-7100053.jpg
"Barbie, Dreamtopia, Syrenka Migoczące światełka, lalka",Barbie,"120,99",/p/barbie-dreamtopia-syrenka-migoczace-swiatelka-lalka-i7102385,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/barbie-dreamtopia-syrenka-migoczace-swiatelka-lalka-7102385.jpg
"Rainbow High, Pacific Coast, Margot De Perla, lalka modowa",Rainbow High,"146,99",/p/rainbow-high-pacific-coast-margot-de-perla-lalka-modowa-i7128305,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/rainbow-high-pacific-coast-margot-de-perla-lalka-modowa-7128305.jpg
"InfluHeroes, Martyna Zabawa, lalka, zestaw z akcesoriami",InfluHeroes,"97,49",/p/influheroes-martyna-zabawa-lalka-zestaw-z-akcesoriami-i7140382,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/influheroes-martyna-zabawa-lalka-zestaw-z-akcesoriami-7140382.jpg
"InfluHeroes, Paweł Malinowski, lalka, zestaw z akcesoriami",InfluHeroes,"97,49",/p/influheroes-pawel-malinowski-lalka-zestaw-z-akcesoriami-i7140384,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/influheroes-pawel-malinowski-lalka-zestaw-z-akcesoriami-7140384.jpg
"Adar, lalka stylowa, 60 cm",Adar,"140,99",/p/adar-lalka-stylowa-60-cm-i7141996,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/adar-lalka-stylowa-60-cm-7141996.jpg
"Adar, lalka stylowa, 60 cm",Adar,"127,99",/p/adar-lalka-stylowa-60-cm-i7142017,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/adar-lalka-stylowa-60-cm-7142017.jpg
"Simba, Evi Love, lalka, morska zabawa",Simba,"25,99",/p/simba-evi-love-lalka-morska-zabawa-i7186644,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/simba-evi-love-lalka-morska-zabawa-7186644.jpg
"Giochi Preziosi, Unique Eyes, lalka, Sophia",Giochi Preziosi,"115,99",/p/giochi-preziosi-unique-eyes-lalka-sophia-i7207566,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/giochi-preziosi-unique-eyes-lalka-sophia-7207566.png
"Simba, Evi, lalka, przyjaciele na skuterze",Simba,"41,99",/p/simba-evi-lalka-przyjaciele-na-skuterze-i7236628,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/simba-evi-lalka-przyjaciele-na-skuterze-7236628.jpg
"Trifox, lalka, dziewczynka",Trifox,"50,49",/p/trifox-lalka-dziewczynka-i7307182,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/trifox-lalka-dziewczynka-7307182.jpg
"Artyk, Natalia, lalka bajkowa, wróżka w rożku, 29 cm",Artyk,"25,99",/p/artyk-natalia-lalka-bajkowa-wrozka-w-rozku-29-cm-i7316312,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/artyk-natalia-lalka-bajkowa-wrozka-w-rozku-29-cm-7316312.jpg
"Bratz, Theme Doll, Jade, laleczka modowa",Bratz,"156,99",/p/bratz-theme-doll-jade-laleczka-modowa-i7331437,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/bratz-theme-doll-jade-laleczka-modowa-7331437.jpg
"Bratz, Theme Doll, Yasmin, laleczka modowa",Bratz,"156,99",/p/bratz-theme-doll-yasmin-laleczka-modowa-i7331451,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/bratz-theme-doll-yasmin-laleczka-modowa-7331451.jpg
"Mega Creative, lalka ze skuterem i akcesoriami, 15 cm",Mega Creative,"53,49",/p/mega-creative-lalka-ze-skuterem-i-akcesoriami-15-cm-i7338457,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-lalka-ze-skuterem-i-akcesoriami-15-cm-7338457.jpg
"Mega Creative, Urodziny, lalka z akcesoriami, 29 cm",Mega Creative,"53,49",/p/mega-creative-urodziny-lalka-z-akcesoriami-29-cm-i7338876,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-urodziny-lalka-z-akcesoriami-29-cm-7338876.jpg
"Mega Creative, lalka z akcesoriami, 29 cm",Mega Creative,"33,99",/p/mega-creative-lalka-z-akcesoriami-29-cm-i7339802,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-lalka-z-akcesoriami-29-cm-7339802.jpg
"Miraculum: Biedronka i Czarny Kot, Królowa Pszczół, Biedronka, Czarny Kot, Ruda Kitka, figurki, 4 szt.",Miraculum: Biedronka i Czarny Kot,"315,00",/p/miraculum-biedronka-i-czarny-kot-krolowa-pszczol-biedronka-czarny-kot-ruda-kitka-figurki-4-szt-i7344948,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/miraculum-biedronka-i-czarny-kot-krolowa-pszczol-biedronka-czarny-kot-ruda-kitka-figurki-4-szt-7344948.jpg
"Miraculum: Biedronka i Czarny Kot, Biedronka, figurka",Miraculum: Biedronka i Czarny Kot,"91,99",/p/miraculum-biedronka-i-czarny-kot-biedronka-figurka-i7344949,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/miraculum-biedronka-i-czarny-kot-biedronka-figurka-7344949.jpg
"Miraculous: Biedronka i Czarny Kot, Dragon Shanghai, lalka, 26 cm",Miraculous: Biedronka i Czarny Kot,"97,49",/p/miraculous-biedronka-i-czarny-kot-dragon-shanghai-lalka-26-cm-i7344964,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/miraculous-biedronka-i-czarny-kot-dragon-shanghai-lalka-26-cm-7344964.jpg
"Norimpex, lalka, zestaw sukienek i akcesoriów",Norimpex,"45,99",/p/norimpex-lalka-zestaw-sukienek-i-akcesoriow-i7348146,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/norimpex-lalka-zestaw-sukienek-i-akcesoriow-7348146.jpg
"Simba, Evi z kotkami, lalka",Simba,"22,99",/p/simba-evi-z-kotkami-lalka-i7358254,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/simba-evi-z-kotkami-lalka-7358254.jpg
"BigToys, lalka w sukni balowej, księżniczka, długi warkocz",BigToys,"25,99",/p/bigtoys-lalka-w-sukni-balowej-ksiezniczka-dlugi-warkocz-i7369261,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/bigtoys-lalka-w-sukni-balowej-ksiezniczka-dlugi-warkocz-7369261.jpg
"Simba, Steffi, Rapunzel, lalka, 29 cm",Simba,"58,99",/p/simba-steffi-rapunzel-lalka-29-cm-i2517886,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/simba-steffi-rapunzel-lalka-29-cm-2517886.jpg
"Steffi pediatra, lalka",Steffi pediatra,"62,49",/p/steffi-pediatra-lalka-i3473522,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/steffi-pediatra-lalka-3473522.jpg
"Steffi Love, lalka na skuterze",Steffi Love,"104,99",/p/steffi-love-lalka-na-skuterze-i3813597,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/steffi-love-lalka-na-skuterze-3813597.jpg
"Cobi, Glitter Girls, Regal Academy, lalka",Cobi,"114,99",/p/cobi-glitter-girls-regal-academy-lalka-i6116419,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/cobi-glitter-girls-regal-academy-lalka-6116419.jpg
"Steffi, rodzina, lalki z wózkiem i akcesoriami",Steffi,"69,99",/p/simba-steffi-rodzina-lalki-z-wozkiem-i-akcesoriami-i6479051,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/simba-steffi-rodzina-lalki-z-wozkiem-i-akcesoriami-6479051.jpg
"Snapstar, Aspen, lalka z akcesoriami",Snapstar,"54,99",/p/snapstar-aspen-lalka-z-akcesoriami-i6481988,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/snapstar-aspen-lalka-z-akcesoriami-6481988.jpg
"Mega Creative, Sariel, lodziarnia, zestaw z lalką, 29 cm",Mega Creative,"43,49",/p/mega-creative-sariel-lodziarnia-zestaw-z-lalka-29-cm-i6647857,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-sariel-lodziarnia-zestaw-z-lalka-29-cm-6647857.jpg
"Mega Creative, Sariel, cukiernia, zestaw z lalką, 29 cm",Mega Creative,"55,49",/p/mega-creative-sariel-cukiernia-zestaw-z-lalka-29-cm-i6647858,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/mega-creative-sariel-cukiernia-zestaw-z-lalka-29-cm-6647858.jpg
"Simba, Steffi, Hawajski styl, lalka",Simba,"37,49",/p/simba-steffi-hawajski-styl-lalka-i6653465,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/simba-steffi-hawajski-styl-lalka-6653465.jpg
"Natalia, lalka na rowerze, 29 cm",Natalia,"47,49",/p/natalia-lalka-na-rowerze-29-cm-i6665496,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/natalia-lalka-na-rowerze-29-cm-6665496.jpg
"Adar, lalka, rower z koszykiem, 29 cm",Adar,"72,49",/p/adar-lalka-rower-z-koszykiem-29-cm-i6724272,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/adar-lalka-rower-z-koszykiem-29-cm-6724272.jpg
"Sfeffi Love, Modna panterka, lalka",Sfeffi Love,"40,49",/p/sfeffi-love-modna-panterka-lalka-i6750982,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/sfeffi-love-modna-panterka-lalka-6750982.jpg
"Steffi Love, Śniadanie, lalka z akcesoriami, 29 cm",Steffi Love,"43,49",/p/steffi-love-sniadanie-lalka-z-akcesoriami-29-cm-i6775070,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/steffi-love-sniadanie-lalka-z-akcesoriami-29-cm-6775070.jpg
"Steffi Love, W supermarkecie, lalka z akcesoriami",Steffi Love,"99,99",/p/steffi-love-w-supermarkecie-lalka-z-akcesoriami-i6775072,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/steffi-love-w-supermarkecie-lalka-z-akcesoriami-6775072.jpg
"Steffi Love, lalka w sneakersach, 29 cm",Steffi Love,"48,49",/p/steffi-love-lalka-w-sneakersach-29-cm-i6775074,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/steffi-love-lalka-w-sneakersach-29-cm-6775074.jpg
"Sfeffi Love, Zabawa w basenie, zestaw lalek",Sfeffi Love,"58,99",/p/sfeffi-love-zabawa-w-basenie-zestaw-lalek-i6780542,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/sfeffi-love-zabawa-w-basenie-zestaw-lalek-6780542.jpg
"Steffi, City Trip, lalka z selfie stickiem",Steffi,"44,49",/p/steffi-city-trip-lalka-z-selfie-stickiem-i6798077,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/steffi-city-trip-lalka-z-selfie-stickiem-6798077.jpg
"Simba, Steffi, Evi i konna przygoda, lalki",Simba,"218,00",/p/simba-steffi-evi-i-konna-przygoda-lalki-i6802129,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/simba-steffi-evi-i-konna-przygoda-lalki-6802129.png
"Gazelo, lalka z akcesoriami, garderobą i torebką",Gazelo,"126,99",/p/gazelo-lalka-z-akcesoriami-garderoba-i-torebka-i6812181,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/gazelo-lalka-z-akcesoriami-garderoba-i-torebka-6812181.jpg
"Sfeffi Love, Steffi w krótkiej sukni z kryształami, lalka",Sfeffi Love,"47,99",/p/sfeffi-love-steffi-w-krotkiej-sukni-z-krysztalami-lalka-i6817207,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/sfeffi-love-steffi-w-krotkiej-sukni-z-krysztalami-lalka-6817207.jpg
"Artyk, Natalia, lalka z garderobą, 29 cm",Artyk,"66,99",/p/artyk-natalia-lalka-z-garderoba-29-cm-i6826989,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/artyk-natalia-lalka-z-garderoba-29-cm-6826989.jpg
"Simba, Steffi, lalka ze śpiącym leniwcem",Simba,"51,49",/p/simba-steffi-lalka-ze-spiacym-leniwcem-i6830791,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/simba-steffi-lalka-ze-spiacym-leniwcem-6830791.jpg
"Simba, Steffi, lalka na zakupach on-line",Simba,"50,49",/p/simba-steffi-lalka-na-zakupach-on-line-i6830792,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/simba-steffi-lalka-na-zakupach-on-line-6830792.jpg
"Barbie, Sklepik Chelsea, zestaw z lalką i akcesoriami",Barbie,"112,99",/p/barbie-sklepik-chelsea-zestaw-z-lalka-i-akcesoriami-i6858031,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/barbie-sklepik-chelsea-zestaw-z-lalka-i-akcesoriami-6858031.jpg
"Gazelo, lalka z akcesoriami",Gazelo,"59,49",/p/gazelo-lalka-z-akcesoriami-i6864482,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/gazelo-lalka-z-akcesoriami-6864482.png
"Gazelo, lalka z akcesoriami",Gazelo,"95,49",/p/gazelo-lalka-z-akcesoriami-i6867486,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/gazelo-lalka-z-akcesoriami-6867486.jpg
"Miraculous: Biedronka i Czarny Kot, Biedronka, lalka",Miraculous: Biedronka i Czarny Kot,"97,49",/p/miraculous-biedronka-i-czarny-kot-biedronka-lalka-i6886383,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/miraculous-biedronka-i-czarny-kot-biedronka-lalka-6886383.jpg
"Steffi, Pikselowa moda, lalka",Steffi,"42,49",/p/steffi-pikselowa-moda-lalka-i6899439,https://img.smyk.com/https://beta-cdn.smyk.com/media/product/390/1/steffi-pikselowa-moda-lalka-6899439.jpg
